blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
ETH,ETH/USDT,Uniswap,USDT,2810.0,0.0432,2797.0,0.012199999999999999,125.62%,(5x),0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
ETH,COMP/ETH,Uniswap,COMP,7536.0,0.2687,1557.0,0.3652,-58.75%,(5x),0xcffdded873554f362ac02f8fb1f02e5ada10516f
ETH,COMP/ETH,Uniswap,ETH,53903.0,0.0007000000000000001,1828.0,0.0036,-58.75%,(5x),0xcffdded873554f362ac02f8fb1f02e5ada10516f
MATIC,MATIC/WETH,SushiSwap,MATIC,1446133.0,0.0956,904672.0,0.1703,176.40%,(10x),0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5
MATIC,MATIC/WETH,SushiSwap,WETH,1455394.0,0.077,921105.0,0.1331,176.40%,(10x),0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5
MATIC,WBTC/WETH,SushiSwap,WBTC,509660.0,0.09960000000000001,409904.0,0.1507,46.73%,(10x),0x7da257e84f233c9d05959f923c797585549bb3cb
MATIC,WBTC/WETH,SushiSwap,WETH,609043.0,0.0825,448199.0,0.14150000000000001,46.73%,(10x),0x7da257e84f233c9d05959f923c797585549bb3cb
MATIC,USDC/DAI,SushiSwap,USDC,478172.0,0.20129999999999998,382590.0,0.2646,48.38%,(20x),0x542ccc962097b184ca12a46030d967a735342cf8
MATIC,USDC/DAI,SushiSwap,DAI,449057.0,0.2376,381840.0,0.31120000000000003,48.38%,(20x),0x542ccc962097b184ca12a46030d967a735342cf8
MATIC,WBTC/WETH,QuickSwap,WBTC,438146.0,0.0984,349617.0,0.1508,76.38%,(10x),0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b
MATIC,WBTC/WETH,QuickSwap,WETH,526309.0,0.08839999999999999,374165.0,0.1573,76.38%,(10x),0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b
MATIC,IMX/WETH,QuickSwap,IMX,433522.0,0.44549999999999995,323069.0,0.6709999999999999,325.26%,(5x),0x8ce3bf56767dd87e87487f3fae63e557b821ea32
MATIC,IMX/WETH,QuickSwap,WETH,442606.0,0.1058,324756.0,0.1417,325.26%,(5x),0x8ce3bf56767dd87e87487f3fae63e557b821ea32
MATIC,WETH/DPI,QuickSwap,WETH,454049.0,0.10279999999999999,290550.0,0.171,136.36%,(10x),0xd83a3ddc19a651f79970291d71b41be5509e7c66
MATIC,WETH/DPI,QuickSwap,DPI,402262.0,0.10830000000000001,287098.0,0.2021,136.36%,(10x),0xd83a3ddc19a651f79970291d71b41be5509e7c66
MATIC,MAI/USDT,QuickSwap,MAI,268803.0,0.1417,248254.0,0.22640000000000002,21.24%,(20x),0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86
MATIC,MAI/USDT,QuickSwap,USDT,305860.0,0.244,245923.0,0.36950000000000005,21.24%,(20x),0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86
MATIC,DAI/MAI,QuickSwap,DAI,288006.0,0.1993,226013.0,0.318,52.54%,(20x),0x6d59c06a7f96a508310a76da84db397819e29c62
MATIC,DAI/MAI,QuickSwap,MAI,256100.0,0.11720000000000001,221628.0,0.2116,52.54%,(20x),0x6d59c06a7f96a508310a76da84db397819e29c62
MATIC,WBTC/pBTC,QuickSwap,WBTC,409639.0,0.156,313564.0,0.24420000000000003,25.14%,(20x),0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb
MATIC,WBTC/pBTC,QuickSwap,pBTC,213565.0,0.38689999999999997,133789.0,0.7055,25.14%,(20x),0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb
MATIC,USDC/USDT,QuickSwap,USDC,311440.0,0.1814,210333.0,0.2636,48.90%,(20x),0x3e115a3af5a58c73571586468b0f5d08bfe9dab1
MATIC,USDC/USDT,QuickSwap,USDT,275056.0,0.22510000000000002,210298.0,0.3151,48.90%,(20x),0x3e115a3af5a58c73571586468b0f5d08bfe9dab1
MATIC,USDC/JPYC,QuickSwap,USDC,219452.0,0.12890000000000001,169822.0,0.204,7.76%,(10x),0x205995421c72dc223f36bbfad78b66eea72d2677
MATIC,USDC/JPYC,QuickSwap,JPYC,220129.0,0.09269999999999999,167261.0,0.1497,7.76%,(10x),0x205995421c72dc223f36bbfad78b66eea72d2677
MATIC,USDC/USDT,SushiSwap,USDC,225920.0,0.1539,162348.0,0.2593,-0.03%,(20x),0x9b2f10eae09fad574b3f76b977c06634a4ec3a46
MATIC,USDC/USDT,SushiSwap,USDT,216069.0,0.18420000000000003,162674.0,0.2919,-0.03%,(20x),0x9b2f10eae09fad574b3f76b977c06634a4ec3a46
MATIC,USDC/WETH,SushiSwap,USDC,110670.0,0.18280000000000002,77420.0,0.30519999999999997,130.87%,(5x),0xbb7ccc9c0f72fb91dee7053c652e961117db4368
MATIC,USDC/WETH,SushiSwap,WETH,207310.0,0.09880000000000001,132956.0,0.16,130.87%,(5x),0xbb7ccc9c0f72fb91dee7053c652e961117db4368
MATIC,WETH/MVI,SushiSwap,WETH,119137.0,0.1045,76069.0,0.1689,148.79%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,WETH/MVI,SushiSwap,MVI,219289.0,0.0345,105721.0,0.0668,148.79%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,MATIC/WETH,QuickSwap,MATIC,133082.0,0.09609999999999999,79126.0,0.1659,116.87%,(10x),0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920
MATIC,MATIC/WETH,QuickSwap,WETH,113708.0,0.0746,81077.0,0.11810000000000001,116.87%,(10x),0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920
MATIC,QI/WETH,QuickSwap,QI,60429.0,0.7259,46739.0,1.1697,230.86%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,QI/WETH,QuickSwap,WETH,87157.0,0.0934,56508.0,0.1793,230.86%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,LINK/WETH,QuickSwap,LINK,62695.0,0.1065,40611.0,0.1465,120.54%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,LINK/WETH,QuickSwap,WETH,68122.0,0.1035,43863.0,0.17679999999999998,120.54%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,WBTC/ibBTC,SushiSwap,WBTC,99776.0,0.1497,80016.0,0.19149999999999998,105.00%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WBTC/ibBTC,SushiSwap,ibBTC,114801.0,0.1223,78303.0,0.1783,105.00%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WETH/UNI,QuickSwap,WETH,48765.0,0.08779999999999999,36855.0,0.1531,231.66%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,WETH/UNI,QuickSwap,UNI,56274.0,0.057,32863.0,0.1229,231.66%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,USDC/WETH,QuickSwap,USDC,44633.0,0.1698,30159.0,0.2915,123.55%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,USDC/WETH,QuickSwap,WETH,46811.0,0.09449999999999999,31218.0,0.1718,123.55%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,AVAX/WETH,SushiSwap,AVAX,38426.0,0.3345,30266.0,0.5907,245.39%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,AVAX/WETH,SushiSwap,WETH,26964.0,0.0562,20680.0,0.10859999999999999,245.39%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,CRV/WETH,SushiSwap,CRV,39501.0,0.18989999999999999,27342.0,0.33140000000000003,118.13%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,CRV/WETH,SushiSwap,WETH,31756.0,0.0915,23541.0,0.1515,118.13%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,WETH/AAVE,QuickSwap,WETH,47226.0,0.056799999999999996,24752.0,0.1243,236.28%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/AAVE,QuickSwap,AAVE,31588.0,0.18489999999999998,21527.0,0.32289999999999996,236.28%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/DAI,QuickSwap,WETH,36963.0,0.0478,21439.0,0.1016,180.68%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,WETH/DAI,QuickSwap,DAI,24954.0,0.20440000000000003,18870.0,0.3287,180.68%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,SUSHI/WETH,SushiSwap,SUSHI,16770.0,0.2147,13329.0,0.3442,225.97%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,SUSHI/WETH,SushiSwap,WETH,28111.0,0.0535,16570.0,0.1097,225.97%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,WETH/USDT,QuickSwap,WETH,32148.0,0.0748,14717.0,0.1189,239.00%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/USDT,QuickSwap,USDT,24401.0,0.1858,14486.0,0.2898,239.00%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/PNT,QuickSwap,WETH,24896.0,0.1114,9994.0,0.174,287.11%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/PNT,QuickSwap,PNT,9011.0,1.5363999999999998,6393.0,2.253,287.11%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/IDLE,SushiSwap,WETH,10643.0,0.1383,8349.0,0.1209,675.78%,(5x),0x44559353f8edb965294c1448333369ca84df6298
MATIC,WETH/IDLE,SushiSwap,IDLE,9108.0,0.8096,7298.0,1.1615,675.78%,(5x),0x44559353f8edb965294c1448333369ca84df6298
ARB,SPELL/ETH,SushiSwap,SPELL,1765769.0,0.1518,1062337.0,0.31,-45.79%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,SPELL/ETH,SushiSwap,ETH,2238956.0,0.0867,1498083.0,0.1605,-45.79%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,WBTC/ETH,SushiSwap,WBTC,835496.0,0.0766,545445.0,0.1479,79.96%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,SushiSwap,ETH,962395.0,0.06280000000000001,582453.0,0.1338,79.96%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,Swapr,WBTC,688234.0,0.1107,431990.0,0.20559999999999998,124.41%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,Swapr,ETH,696419.0,0.0872,473044.0,0.16670000000000001,124.41%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,ETH/USDC,SushiSwap,ETH,2186193.0,0.0003,348330.0,0.0023,121.88%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/USDC,SushiSwap,USDC,497713.0,0.1631,328798.0,0.317,121.88%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/IMX,SushiSwap,ETH,429658.0,0.0941,298591.0,0.1714,307.97%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,SushiSwap,IMX,414968.0,0.0373,300140.0,0.0574,307.97%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,Swapr,ETH,291934.0,0.1164,211214.0,0.1741,256.95%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/IMX,Swapr,IMX,251714.0,0.051100000000000007,218012.0,0.0666,256.95%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/MIM,SushiSwap,ETH,274443.0,0.0694,202662.0,0.1482,51.21%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/MIM,SushiSwap,MIM,246660.0,0.2115,207784.0,0.4314,51.21%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/USDT,SushiSwap,ETH,245778.0,0.098,171863.0,0.1747,81.50%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/USDT,SushiSwap,USDT,222092.0,0.23929999999999998,166131.0,0.4275,81.50%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/USDC,Swapr,ETH,179313.0,0.0885,132643.0,0.1685,152.89%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDC,Swapr,USDC,213967.0,0.1973,130514.0,0.39159999999999995,152.89%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/LINK,Swapr,ETH,166951.0,0.1388,97389.0,0.2552,31.29%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/LINK,Swapr,LINK,157022.0,0.23,96594.0,0.424,31.29%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,USDT/USDC,Swapr,USDT,123775.0,0.2486,93367.0,0.4125,112.24%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,USDT/USDC,Swapr,USDC,123624.0,0.2025,93556.0,0.3262,112.24%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,ETH/SUSHI,SushiSwap,ETH,156819.0,0.053,93725.0,0.1118,113.61%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/SUSHI,SushiSwap,SUSHI,146255.0,0.1568,73890.0,0.32170000000000004,113.61%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/DAI,Swapr,ETH,92886.0,0.09140000000000001,62481.0,0.19510000000000002,179.01%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,ETH/DAI,Swapr,DAI,106189.0,0.14300000000000002,74317.0,0.24530000000000002,179.01%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,MKR/ETH,Swapr,MKR,138594.0,0.0172,90277.0,0.0279,315.25%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,MKR/ETH,Swapr,ETH,120293.0,0.0862,73447.0,0.17920000000000003,315.25%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,ETH/SWPR,Swapr,ETH,97186.0,0.1184,55552.0,0.2089,488.75%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
ARB,ETH/SWPR,Swapr,SWPR,98348.0,0.0587,40316.0,0.1436,488.75%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
AVAX,MIM/AVAX,TraderJoe,MIM,2457229.0,0.3951,1813715.0,0.5483,563.45%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,MIM/AVAX,TraderJoe,AVAX,2452469.0,0.36450000000000005,2003600.0,0.5207,563.45%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,WETH.e/AVAX,TraderJoe,WETH.e,333343.0,0.122,252254.0,0.2122,537.50%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,WETH.e/AVAX,TraderJoe,AVAX,284148.0,0.2384,246164.0,0.42210000000000003,537.50%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,WETH.e/AVAX,Pangolin,WETH.e,327790.0,0.06309999999999999,184220.0,0.1367,150.86%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,WETH.e/AVAX,Pangolin,AVAX,253851.0,0.30920000000000003,203634.0,0.5267000000000001,150.86%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,AVAX/USDT.e,Pangolin,AVAX,121920.0,0.3971,103793.0,0.6618999999999999,228.63%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/USDT.e,Pangolin,USDT.e,108289.0,0.1643,99414.0,0.2796,228.63%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/IMX.a,PangolinV2,AVAX,89747.0,0.9251,89680.0,1.3303,2478.57%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,AVAX/IMX.a,PangolinV2,IMX.a,114067.0,0.5865,98829.0,0.8719,2478.57%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,AVAX/IMX.a,Pangolin,AVAX,84681.0,0.3185,84611.0,0.562,451.07%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/IMX.a,Pangolin,IMX.a,99941.0,0.0418,90505.0,0.08130000000000001,451.07%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,USDC.e/AVAX,TraderJoe,USDC.e,130856.0,0.2422,91260.0,0.46619999999999995,424.09%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,USDC.e/AVAX,TraderJoe,AVAX,94734.0,0.46990000000000004,82441.0,0.7191,424.09%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,91371.0,0.14400000000000002,66031.0,0.23120000000000002,-5.89%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,WBTC.e/AVAX,Pangolin,AVAX,103972.0,0.222,88461.0,0.3846,-5.89%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,98246.0,0.2711,76624.0,0.4645,-0.23%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,96957.0,0.2469,74830.0,0.4214,-0.23%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,200979.0,0.2743,70731.0,0.4743,200.23%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,201128.0,0.24789999999999998,70700.0,0.4263,200.23%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,77167.0,0.2708,57606.0,0.47479999999999994,-0.41%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,77274.0,0.3325,57638.0,0.55,-0.41%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,AVAX/SPELL,PangolinV2,AVAX,59607.0,0.6207,51469.0,0.8823000000000001,1231.16%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,AVAX/SPELL,PangolinV2,SPELL,68400.0,0.30829999999999996,52110.0,0.49479999999999996,1231.16%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,AVAX/USDT.e,TraderJoe,AVAX,54490.0,0.31829999999999997,45273.0,0.49670000000000003,602.72%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,AVAX/USDT.e,TraderJoe,USDT.e,62659.0,0.3864,44513.0,0.6715000000000001,602.72%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,WETH.e/AVAX,PangolinV2,WETH.e,72978.0,0.0737,33066.0,0.1115,994.73%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,WETH.e/AVAX,PangolinV2,AVAX,33305.0,0.8692,31779.0,1.2059,994.73%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,JOE/AVAX,TraderJoe,JOE,45565.0,0.725,32536.0,1.2863,343.38%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,JOE/AVAX,TraderJoe,AVAX,41480.0,0.2791,31274.0,0.4523,343.38%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,AVAX/SPELL,TraderJoe,AVAX,84409.0,0.26780000000000004,25619.0,0.4742,760.92%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,AVAX/SPELL,TraderJoe,SPELL,64530.0,0.0581,18692.0,0.0992,760.92%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,AVAX/XAVA,TraderJoe,AVAX,21945.0,0.41479999999999995,13536.0,0.7436,129.75%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,AVAX/XAVA,TraderJoe,XAVA,22084.0,0.8123,15194.0,1.1534,129.75%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,AVAX/USDT.e,PangolinV2,AVAX,13045.0,0.5857,8845.0,0.8392000000000001,865.28%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,AVAX/USDT.e,PangolinV2,USDT.e,17445.0,0.2666,15205.0,0.3678,865.28%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,PNG/AVAX,Pangolin,PNG,12260.0,0.6604000000000001,9478.0,1.0745,-26.38%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,PNG/AVAX,Pangolin,AVAX,22076.0,0.2729,10729.0,0.4886,-26.38%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,YAK/AVAX,TraderJoe,YAK,7249.0,0.034300000000000004,6985.0,0.0768,224.07%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,YAK/AVAX,TraderJoe,AVAX,14101.0,0.3079,12061.0,0.5107,224.07%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,WBTC.e/AVAX,PangolinV2,WBTC.e,38813.0,0.1496,9042.0,0.2555,1745.14%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,WBTC.e/AVAX,PangolinV2,AVAX,8454.0,0.3871,8453.0,0.586,1745.14%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,AVAX/PEFI,TraderJoe,AVAX,3299.0,0.0087,3242.0,0.0147,433.96%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
