blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
AVAX,USDC.e/AVAX,TraderJoe,USDC.e,182005.0,0.10289999999999999,138309.0,0.1773,0xc05227adce1a291752e90bc989f71c4c534d26d5,283.65%,(5x)
AVAX,USDC.e/AVAX,TraderJoe,AVAX,112951.0,0.0552,104550.0,0.0819,0xc05227adce1a291752e90bc989f71c4c534d26d5,283.65%,(5x)
AVAX,STATIK/USDC.e,Thorus,STATIK,181110.0,0.1459,121538.0,0.2555,0x5326b5eb7ac37074a9ccf14aae5631b622d754e6,43.48%,(10x)
AVAX,STATIK/USDC.e,Thorus,USDC.e,114499.0,0.07719999999999999,102999.0,0.1164,0x5326b5eb7ac37074a9ccf14aae5631b622d754e6,43.48%,(10x)
AVAX,AVAX/USDT.e,TraderJoe,AVAX,79737.0,0.12279999999999999,60085.0,0.1863,0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4,216.44%,(5x)
AVAX,AVAX/USDT.e,TraderJoe,USDT.e,137703.0,0.14150000000000001,91282.0,0.23070000000000002,0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4,216.44%,(5x)
AVAX,STATIK/USDT.e,Thorus,STATIK,124783.0,0.1462,79271.0,0.2643,0x8369e0311295de318e6e619d3cd60e4c0335f577,54.16%,(10x)
AVAX,STATIK/USDT.e,Thorus,USDT.e,97776.0,0.111,65526.0,0.172,0x8369e0311295de318e6e619d3cd60e4c0335f577,54.16%,(10x)
AVAX,AVAX/IMX.a,Pangolin,AVAX,102563.0,0.11470000000000001,59084.0,0.2253,0xde0037afbe805c00d3cec67093a40882880779b7,247.05%,(5x)
AVAX,AVAX/IMX.a,Pangolin,IMX.a,72380.0,0.2973,47457.0,0.522,0xde0037afbe805c00d3cec67093a40882880779b7,247.05%,(5x)
AVAX,gOHM/AVAX,TraderJoe,gOHM,72639.0,0.0083,45936.0,0.0213,0x8dfc921ce9b5fbc94e6aeefb922327619dc78b62,429.34%,(5x)
