blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
MATIC,WETH/UNI,QuickSwap,UNI,50683,0.060899999999999996,23647,0.1522,325.44%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,WETH/AAVE,QuickSwap,WETH,47908,0.0796,25266,0.1612,206.28%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/AAVE,QuickSwap,AAVE,32897,0.2346,21841,0.3736,206.28%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,AVAX/WETH,SushiSwap,AVAX,42332,0.2651,28357,0.5177,101.53%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,AVAX/WETH,SushiSwap,WETH,32579,0.0484,18540,0.1114,101.53%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,WETH/USDT,QuickSwap,WETH,33055,0.0712,21584,0.1245,197.50%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/USDT,QuickSwap,USDT,29132,0.1632,22158,0.2675,197.50%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/DAI,QuickSwap,WETH,38073,0.0462,21446,0.10859999999999999,193.86%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,WETH/DAI,QuickSwap,DAI,24382,0.1787,18439,0.2957,193.86%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,CRV/WETH,SushiSwap,CRV,29939,0.22460000000000002,16993,0.3936,94.61%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,CRV/WETH,SushiSwap,WETH,30483,0.08199999999999999,17650,0.1567,94.61%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,SUSHI/WETH,SushiSwap,SUSHI,18163,0.1298,12647,0.2328,310.33%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,SUSHI/WETH,SushiSwap,WETH,28986,0.061399999999999996,14654,0.1247,310.33%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,WETH/PNT,QuickSwap,WETH,17516,0.1704,11338,0.21239999999999998,379.52%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/PNT,QuickSwap,PNT,10145,1.0337,8124,1.5756999999999999,379.52%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/IDLE,SushiSwap,WETH,28847,0.0336,10066,0.0828,145.13%,(5x),0x44559353f8edb965294c1448333369ca84df6298
MATIC,WETH/IDLE,SushiSwap,IDLE,0,0.5264,0,0.7236,145.13%,(5x),0x44559353f8edb965294c1448333369ca84df6298
ARB,SPELL/ETH,SushiSwap,SPELL,1859498,0.17809999999999998,1121679,0.3456,-56.52%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,SPELL/ETH,SushiSwap,ETH,2471488,0.0977,1552462,0.1699,-56.52%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,WBTC/ETH,SushiSwap,WBTC,827877,0.071,575770,0.1467,50.42%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,SushiSwap,ETH,1037683,0.0683,602502,0.1472,50.42%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,Swapr,WBTC,726677,0.1211,435144,0.21969999999999998,-1.28%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,Swapr,ETH,731945,0.0915,468375,0.1771,-1.28%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,ETH/USDC,SushiSwap,ETH,2263772,0.0004,360226,0.0025,99.54%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/USDC,SushiSwap,USDC,568225,0.191,327527,0.3567,99.54%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/IMX,SushiSwap,ETH,471222,0.09820000000000001,301640,0.1805,280.55%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,SushiSwap,IMX,401073,0.0417,297995,0.0526,280.55%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/MIM,SushiSwap,ETH,396273,0.081,256048,0.1691,20.41%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/MIM,SushiSwap,MIM,432812,0.2728,256336,0.5058,20.41%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/USDT,SushiSwap,ETH,239075,0.10289999999999999,177683,0.1869,40.31%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/USDT,SushiSwap,USDT,223643,0.2206,166701,0.4294,40.31%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/IMX,Swapr,ETH,262440,0.1257,155963,0.1834,385.42%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/IMX,Swapr,IMX,263918,0.0509,158538,0.0683,385.42%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/USDC,Swapr,ETH,176937,0.09970000000000001,118313,0.18960000000000002,26.35%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDC,Swapr,USDC,230029,0.2915,113422,0.5018,26.35%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/SUSHI,SushiSwap,ETH,211378,0.0608,124565,0.1243,58.02%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/SUSHI,SushiSwap,SUSHI,149388,0.1932,98595,0.3749,58.02%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/LINK,Swapr,ETH,172746,0.1199,100682,0.2133,-24.39%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/LINK,Swapr,LINK,156807,0.1972,96324,0.3566,-24.39%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,USDT/USDC,Swapr,USDT,134386,0.22460000000000002,92223,0.39770000000000005,221.70%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,USDT/USDC,Swapr,USDC,132636,0.1617,91763,0.29510000000000003,221.70%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,ETH/DAI,Swapr,ETH,108095,0.0967,54154,0.2163,56.24%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,ETH/DAI,Swapr,DAI,109779,0.1186,69974,0.2212,56.24%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,MKR/ETH,Swapr,MKR,0,0.020499999999999997,0,0.0187,91.05%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,MKR/ETH,Swapr,ETH,124479,0.1035,75950,0.2054,91.05%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,ETH/SWPR,Swapr,ETH,108592,0.1377,65467,0.2193,55.84%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
ARB,ETH/SWPR,Swapr,SWPR,0,0.0694,0,0.17329999999999998,55.84%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
AVAX,MIM/AVAX,TraderJoe,MIM,1427916,0.3951,1096721,0.6759000000000001,251.84%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,MIM/AVAX,TraderJoe,AVAX,2599055,0.3832,1472869,0.6135,251.84%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,WETH.e/AVAX,Pangolin,WETH.e,500461,0.1195,200647,0.2148,9.26%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,WETH.e/AVAX,Pangolin,AVAX,589824,0.32530000000000003,379896,0.5408,9.26%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,WETH.e/AVAX,TraderJoe,WETH.e,367816,0.1375,158549,0.242,265.09%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,WETH.e/AVAX,TraderJoe,AVAX,270529,0.2923,189120,0.5062,265.09%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,AVAX/IMX.a,Pangolin,AVAX,364336,0.368,183876,0.6075,437.45%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/IMX.a,Pangolin,IMX.a,228966,0.0473,135902,0.0998,437.45%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,217204,0.2877,155297,0.4841,-355.21%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,214560,0.25129999999999997,155013,0.4324,-355.21%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,107114,0.12560000000000002,77888,0.20670000000000002,232.51%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,WBTC.e/AVAX,Pangolin,AVAX,205345,0.2325,128132,0.4108,232.51%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,100060,0.2626,75076,0.4517,-174.35%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,98488,0.24609999999999999,72930,0.4201,-174.35%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,AVAX/SPELL,TraderJoe,AVAX,109296,0.3181,82459,0.5161,192.56%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,AVAX/SPELL,TraderJoe,SPELL,82988,0.0472,61818,0.0956,192.56%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,94258,0.2937,67523,0.4919,-254.90%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,84957,0.2958,67390,0.4966,-254.90%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,USDC.e/AVAX,TraderJoe,USDC.e,96295,0.3563,63914,0.5776,218.24%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,USDC.e/AVAX,TraderJoe,AVAX,126378,0.4257,69372,0.8801000000000001,218.24%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,AVAX/USDT.e,Pangolin,AVAX,175310,0.3921,65427,0.6377,264.13%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/USDT.e,Pangolin,USDT.e,135116,0.162,55360,0.2985,264.13%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/USDT.e,TraderJoe,AVAX,111687,0.4645,53901,0.9005,303.48%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,AVAX/USDT.e,TraderJoe,USDT.e,63211,0.46130000000000004,40766,0.7572,303.48%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,JOE/AVAX,TraderJoe,JOE,72663,0.8375,39501,1.3769,-57.06%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,JOE/AVAX,TraderJoe,AVAX,72614,0.2168,37861,0.3832,-57.06%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,PNG/AVAX,Pangolin,PNG,35852,0.5753,22449,0.9571999999999999,-85.13%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,PNG/AVAX,Pangolin,AVAX,38887,0.3053,23406,0.5107,-85.13%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,AVAX/XAVA,TraderJoe,AVAX,34388,0.5163,20843,0.8118000000000001,50.58%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,AVAX/XAVA,TraderJoe,XAVA,14633,0.3037,14500,0.5807,50.58%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,YAK/AVAX,TraderJoe,YAK,14016,0.0565,8134,0.1009,113.32%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,YAK/AVAX,TraderJoe,AVAX,32758,0.2879,24219,0.4643,113.32%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,AVAX/PEFI,TraderJoe,AVAX,7317,0.0076,5133,0.0151,-186.49%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/PEFI,TraderJoe,PEFI,6486,2.1894,4391,3.9301999999999997,-186.49%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/SNOB,TraderJoe,AVAX,6321,0.38630000000000003,4353,0.6609999999999999,-73.26%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,AVAX/SNOB,TraderJoe,SNOB,5982,1.6375,4019,2.9152,-73.26%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
