blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier
MATIC,USDC/JPYC,QuickSwap,JPYC,231110,0.11599999999999999,150873,0.18100000000000002,24.01%,(10x)
MATIC,WETH/MVI,SushiSwap,WETH,136388,0.14400000000000002,101339,0.21,108.06%,(10x)
MATIC,WETH/MVI,SushiSwap,MVI,199944,0.1039,131379,0.141,108.06%,(10x)
MATIC,USDC/WETH,SushiSwap,USDC,137814,0.16210000000000002,103047,0.2612,136.03%,(5x)
MATIC,USDC/WETH,SushiSwap,WETH,157299,0.1222,121459,0.1989,136.03%,(5x)
MATIC,WBTC/pBTC,QuickSwap,WBTC,270798,0.36460000000000004,150772,0.4108,-476.61%,(20x)
MATIC,WBTC/pBTC,QuickSwap,pBTC,190231,1.276,132717,1.7394999999999998,-476.61%,(20x)
MATIC,QI/WETH,QuickSwap,QI,87758,0.3641,66819,0.6531999999999999,272.85%,(5x)
MATIC,QI/WETH,QuickSwap,WETH,114770,0.1355,79844,0.24109999999999998,272.85%,(5x)
MATIC,MATIC/WETH,QuickSwap,MATIC,178347,0.1551,66932,0.265,35.51%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,185442,0.1249,75391,0.21660000000000001,35.51%,(10x)
MATIC,WBTC/ibBTC,SushiSwap,WBTC,130540,0.0817,109277,0.12359999999999999,53.32%,(20x)
MATIC,WBTC/ibBTC,SushiSwap,ibBTC,182144,0.10859999999999999,109796,0.18760000000000002,53.32%,(20x)
MATIC,LINK/WETH,QuickSwap,LINK,62172,0.0418,46271,0.06,154.53%,(10x)
MATIC,LINK/WETH,QuickSwap,WETH,80410,0.1351,46318,0.2236,154.53%,(10x)
MATIC,WETH/AAVE,QuickSwap,WETH,58391,0.1216,39086,0.21420000000000003,130.41%,(10x)
MATIC,WETH/AAVE,QuickSwap,AAVE,54899,0.14980000000000002,39003,0.23600000000000002,130.41%,(10x)
MATIC,WETH/UNI,QuickSwap,WETH,76533,0.105,35656,0.20199999999999999,70.54%,(10x)
MATIC,WETH/UNI,QuickSwap,UNI,70926,0.16440000000000002,32943,0.2955,70.54%,(10x)
MATIC,USDC/WETH,QuickSwap,USDC,37849,0.1865,28201,0.3236,94.04%,(5x)
MATIC,USDC/WETH,QuickSwap,WETH,52007,0.11810000000000001,32380,0.215,94.04%,(5x)
MATIC,AVAX/WETH,SushiSwap,AVAX,39714,0.40590000000000004,27435,0.6591,96.54%,(10x)
MATIC,AVAX/WETH,SushiSwap,WETH,49615,0.1209,28054,0.1971,96.54%,(10x)
MATIC,WETH/USDT,QuickSwap,WETH,47716,0.1142,25738,0.2097,112.30%,(5x)
MATIC,WETH/USDT,QuickSwap,USDT,35201,0.17800000000000002,24694,0.3182,112.30%,(5x)
MATIC,CRV/WETH,SushiSwap,CRV,29245,0.1826,22474,0.3318,127.39%,(10x)
MATIC,CRV/WETH,SushiSwap,WETH,37611,0.1117,24123,0.18600000000000003,127.39%,(10x)
MATIC,SUSHI/WETH,SushiSwap,SUSHI,28852,0.1794,16919,0.2887,183.10%,(10x)
MATIC,SUSHI/WETH,SushiSwap,WETH,32553,0.12369999999999999,19053,0.1865,183.10%,(10x)
MATIC,WETH/DAI,QuickSwap,WETH,43913,0.10980000000000001,19042,0.20679999999999998,175.25%,(5x)
MATIC,WETH/DAI,QuickSwap,DAI,28023,0.1591,16142,0.2816,175.25%,(5x)
MATIC,WETH/PNT,QuickSwap,WETH,11663,0.1753,8487,0.2091,658.46%,(5x)
MATIC,WETH/PNT,QuickSwap,PNT,8879,0.826,6217,1.253,658.46%,(5x)
ARB,SPELL/ETH,SushiSwap,SPELL,2153993,0.2506,1375038,0.43479999999999996,396.34%,(5x)
ARB,SPELL/ETH,SushiSwap,ETH,2486859,0.12619999999999998,1615574,0.20379999999999998,396.34%,(5x)
ARB,WBTC/ETH,SushiSwap,WBTC,1334274,0.107,703655,0.19469999999999998,-3.39%,(10x)
ARB,WBTC/ETH,SushiSwap,ETH,1386217,0.1188,755409,0.2076,-3.39%,(10x)
ARB,WBTC/ETH,Swapr,WBTC,703374,0.1441,419160,0.2541,129.65%,(10x)
ARB,WBTC/ETH,Swapr,ETH,739528,0.1275,464049,0.22690000000000002,129.65%,(10x)
ARB,ETH/USDC,SushiSwap,ETH,2451937,0.0026,459828,0.0024,63.53%,(5x)
ARB,ETH/USDC,SushiSwap,USDC,582587,0.2403,391861,0.4068,63.53%,(5x)
ARB,ETH/MIM,SushiSwap,ETH,598366,0.10980000000000001,369331,0.222,149.71%,(5x)
ARB,ETH/MIM,SushiSwap,MIM,423739,0.30820000000000003,314242,0.5586,149.71%,(5x)
ARB,ETH/IMX,SushiSwap,ETH,438758,0.11,291561,0.2034,423.84%,(5x)
ARB,ETH/IMX,SushiSwap,IMX,348136,0.0288,183661,0.055,423.84%,(5x)
ARB,ETH/USDT,SushiSwap,ETH,307570,0.1346,194496,0.2343,95.25%,(5x)
ARB,ETH/USDT,SushiSwap,USDT,247228,0.3012,156095,0.5345,95.25%,(5x)
ARB,ETH/USDC,Swapr,ETH,235616,0.1277,176758,0.2548,113.08%,(5x)
ARB,ETH/USDC,Swapr,USDC,221285,0.3246,162682,0.5312,113.08%,(5x)
ARB,ETH/IMX,Swapr,ETH,184675,0.0885,140219,0.1409,529.70%,(5x)
ARB,ETH/IMX,Swapr,IMX,206186,0.0432,135721,0.0723,529.70%,(5x)
ARB,ETH/SUSHI,SushiSwap,ETH,236757,0.1114,122139,0.1905,72.77%,(5x)
ARB,ETH/SUSHI,SushiSwap,SUSHI,154707,0.2928,97370,0.491,72.77%,(5x)
ARB,ETH/LINK,Swapr,ETH,147689,0.114,104125,0.2611,41.03%,(5x)
ARB,ETH/LINK,Swapr,LINK,151769,0.1545,105737,0.2663,41.03%,(5x)
ARB,USDT/USDC,Swapr,USDT,163975,0.2207,96728,0.4131,252.02%,(20x)
ARB,USDT/USDC,Swapr,USDC,186636,0.16210000000000002,96267,0.3346,252.02%,(20x)
ARB,ETH/DAI,Swapr,ETH,102760,0.1288,58456,0.26289999999999997,57.69%,(5x)
ARB,ETH/DAI,Swapr,DAI,99592,0.1096,69714,0.22460000000000002,57.69%,(5x)
ARB,MKR/ETH,Swapr,MKR,179694,0.0139,94329,0.0302,282.36%,(10x)
ARB,MKR/ETH,Swapr,ETH,155008,0.25329999999999997,86203,0.4304,282.36%,(10x)
ARB,ETH/SWPR,Swapr,ETH,85448,0.1352,53582,0.2328,710.69%,(5x)
ARB,ETH/SWPR,Swapr,SWPR,127746,0.1437,48659,0.3431,710.69%,(5x)
ARB,ETH/NYAN,SushiSwapArbyNYAN,ETH,8120,0.2242,3636,0.5186,424.40%,(5x)
ARB,ETH/NYAN,SushiSwapArbyNYAN,NYAN,1771,0.0305,1766,0.0146,424.40%,(5x)
AVAX,MIM/AVAX,TraderJoe,MIM,1011308,0.5283,699073,0.9398000000000001,560.72%,(5x)
AVAX,MIM/AVAX,TraderJoe,AVAX,1065941,0.3421,679710,0.5811999999999999,560.72%,(5x)
AVAX,WETH.e/AVAX,Pangolin,WETH.e,407535,0.1478,338480,0.2492,204.58%,(10x)
AVAX,WETH.e/AVAX,Pangolin,AVAX,646339,0.3118,444887,0.5286,204.58%,(10x)
AVAX,WETH.e/AVAX,TraderJoe,WETH.e,313018,0.152,244844,0.2707,224.66%,(10x)
AVAX,WETH.e/AVAX,TraderJoe,AVAX,385962,0.316,261446,0.5411,224.66%,(10x)
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,270938,0.12560000000000002,189168,0.2164,219.86%,(10x)
AVAX,WBTC.e/AVAX,Pangolin,AVAX,296649,0.29410000000000003,220196,0.4882,219.86%,(10x)
AVAX,AVAX/IMX.a,Pangolin,AVAX,269093,0.3271,191728,0.5482,530.70%,(5x)
AVAX,AVAX/IMX.a,Pangolin,IMX.a,280675,0.1363,140249,0.2334,530.70%,(5x)
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,191546,0.2728,146798,0.4556,126.74%,(20x)
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,211062,0.2704,146900,0.45539999999999997,126.74%,(20x)
AVAX,AVAX/USDT.e,Pangolin,AVAX,148816,0.3329,84832,0.5532,332.34%,(5x)
AVAX,AVAX/USDT.e,Pangolin,USDT.e,145362,0.2266,74680,0.38380000000000003,332.34%,(5x)
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,105079,0.2782,70730,0.4618,209.78%,(20x)
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,91397,0.2433,69283,0.4157,209.78%,(20x)
AVAX,AVAX/SPELL,TraderJoe,AVAX,87436,0.1948,70925,0.33030000000000004,346.30%,(5x)
AVAX,AVAX/SPELL,TraderJoe,SPELL,104705,0.11109999999999999,57205,0.2027,346.30%,(5x)
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,87417,0.2673,59758,0.4542,254.22%,(20x)
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,84364,0.2878,60413,0.4963,254.22%,(20x)
AVAX,JOE/AVAX,TraderJoe,JOE,61097,0.5967,49044,1.0003,268.47%,(5x)
AVAX,JOE/AVAX,TraderJoe,AVAX,106760,0.2921,49613,0.5281,268.47%,(5x)
AVAX,PNG/AVAX,Pangolin,PNG,30252,0.4757,23322,0.6847,318.83%,(5x)
AVAX,PNG/AVAX,Pangolin,AVAX,33289,0.3059,22027,0.5018,318.83%,(5x)
AVAX,YAK/AVAX,TraderJoe,YAK,19620,0.0697,19057,0.1437,354.92%,(5x)
AVAX,YAK/AVAX,TraderJoe,AVAX,31430,0.215,26061,0.3784,354.92%,(5x)
AVAX,AVAX/XAVA,TraderJoe,AVAX,19832,0.3178,11153,0.5920000000000001,184.82%,(5x)
AVAX,AVAX/XAVA,TraderJoe,XAVA,30236,0.6151,11452,1.2433,184.82%,(5x)
AVAX,AVAX/SNOB,TraderJoe,AVAX,5438,0.1393,4418,0.2656,799.46%,(5x)
AVAX,AVAX/SNOB,TraderJoe,SNOB,7623,2.2857,4181,3.8552,799.46%,(5x)
AVAX,AVAX/PEFI,TraderJoe,AVAX,10086,0.0111,4084,0.0326,858.93%,(5x)
AVAX,AVAX/PEFI,TraderJoe,PEFI,6625,2.3637,3334,4.1654,858.93%,(5x)
