blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
ETH,ETH/USDT,Uniswap,USDT,2816.0,0.0527,2804.0,0.0663,107.74%,(5x),0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
ETH,SNX/ETH,Uniswap,SNX,2199.0,0.0126,1892.0,0.0202,81.05%,(5x),0x43ae24960e5534731fc831386c07755a2dc33d47
ETH,SNX/ETH,Uniswap,ETH,5664.0,0.0032,2988.0,0.0075,81.05%,(5x),0x43ae24960e5534731fc831386c07755a2dc33d47
ETH,COMP/ETH,Uniswap,COMP,3790.0,0.014499999999999999,1560.0,0.08800000000000001,10.71%,(5x),0xcffdded873554f362ac02f8fb1f02e5ada10516f
ETH,COMP/ETH,Uniswap,ETH,49787.0,0.0,1689.0,0.0005,10.71%,(5x),0xcffdded873554f362ac02f8fb1f02e5ada10516f
ETH,AAVE/ETH,Uniswap,AAVE,16765.0,0.0016,715.27,0.005699999999999999,20.90%,(5x),0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f
ETH,AAVE/ETH,Uniswap,ETH,118989.0,0.0,933.49,0.0009,20.90%,(5x),0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f
MATIC,MATIC/WETH,SushiSwap,MATIC,1303043.0,0.1069,797775.0,0.16210000000000002,137.31%,(10x),0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5
MATIC,MATIC/WETH,SushiSwap,WETH,1230187.0,0.0675,657114.0,0.10710000000000001,137.31%,(10x),0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5
MATIC,IMX/WETH,QuickSwap,IMX,367583.0,0.5892000000000001,265372.0,0.9792000000000001,-182.70%,(5x),0x8ce3bf56767dd87e87487f3fae63e557b821ea32
MATIC,IMX/WETH,QuickSwap,WETH,487520.0,0.08439999999999999,297602.0,0.1225,-182.70%,(5x),0x8ce3bf56767dd87e87487f3fae63e557b821ea32
MATIC,USDC/DAI,SushiSwap,USDC,482702.0,0.1449,273919.0,0.2281,-293.61%,(20x),0x542ccc962097b184ca12a46030d967a735342cf8
MATIC,USDC/DAI,SushiSwap,DAI,424751.0,0.195,274815.0,0.3007,-293.61%,(20x),0x542ccc962097b184ca12a46030d967a735342cf8
MATIC,WETH/DPI,QuickSwap,WETH,443897.0,0.0781,279435.0,0.1313,-83.75%,(10x),0xd83a3ddc19a651f79970291d71b41be5509e7c66
MATIC,WETH/DPI,QuickSwap,DPI,434458.0,0.07519999999999999,229370.0,0.14279999999999998,-83.75%,(10x),0xd83a3ddc19a651f79970291d71b41be5509e7c66
MATIC,WBTC/WETH,SushiSwap,WBTC,287265.0,0.1517,207051.0,0.22820000000000001,-99.07%,(10x),0x7da257e84f233c9d05959f923c797585549bb3cb
MATIC,WBTC/WETH,SushiSwap,WETH,351968.0,0.0483,251331.0,0.0872,-99.07%,(10x),0x7da257e84f233c9d05959f923c797585549bb3cb
MATIC,WBTC/pBTC,QuickSwap,WBTC,446698.0,0.1281,276017.0,0.20980000000000001,-629.94%,(20x),0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb
MATIC,WBTC/pBTC,QuickSwap,pBTC,202318.0,0.2723,138096.0,0.4863,-629.94%,(20x),0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb
MATIC,USDC/USDT,QuickSwap,USDC,369129.0,0.1747,205218.0,0.2445,-285.74%,(20x),0x3e115a3af5a58c73571586468b0f5d08bfe9dab1
MATIC,USDC/USDT,QuickSwap,USDT,280164.0,0.1957,205031.0,0.2802,-285.74%,(20x),0x3e115a3af5a58c73571586468b0f5d08bfe9dab1
MATIC,MAI/USDT,QuickSwap,MAI,251040.0,0.1885,177381.0,0.309,-476.51%,(20x),0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86
MATIC,MAI/USDT,QuickSwap,USDT,232962.0,0.1598,172579.0,0.26899999999999996,-476.51%,(20x),0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86
MATIC,USDC/JPYC,QuickSwap,USDC,201952.0,0.10300000000000001,151826.0,0.17300000000000001,-64.61%,(10x),0x205995421c72dc223f36bbfad78b66eea72d2677
MATIC,USDC/JPYC,QuickSwap,JPYC,216717.0,0.0741,152817.0,0.1265,-64.61%,(10x),0x205995421c72dc223f36bbfad78b66eea72d2677
MATIC,WBTC/WETH,QuickSwap,WBTC,205899.0,0.13470000000000001,115758.0,0.2109,-90.45%,(10x),0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b
MATIC,WBTC/WETH,QuickSwap,WETH,363630.0,0.06309999999999999,150226.0,0.11900000000000001,-90.45%,(10x),0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b
MATIC,DAI/MAI,QuickSwap,DAI,196881.0,0.1924,127101.0,0.2905,-517.86%,(20x),0x6d59c06a7f96a508310a76da84db397819e29c62
MATIC,DAI/MAI,QuickSwap,MAI,204299.0,0.18230000000000002,122533.0,0.3045,-517.86%,(20x),0x6d59c06a7f96a508310a76da84db397819e29c62
MATIC,USDC/USDT,SushiSwap,USDC,213094.0,0.1624,124285.0,0.24359999999999998,-284.70%,(20x),0x9b2f10eae09fad574b3f76b977c06634a4ec3a46
MATIC,USDC/USDT,SushiSwap,USDT,182321.0,0.16329999999999997,124240.0,0.2495,-284.70%,(20x),0x9b2f10eae09fad574b3f76b977c06634a4ec3a46
MATIC,USDC/WETH,SushiSwap,USDC,147112.0,0.1631,75896.0,0.2764,57.65%,(5x),0xbb7ccc9c0f72fb91dee7053c652e961117db4368
MATIC,USDC/WETH,SushiSwap,WETH,186672.0,0.0729,115524.0,0.1305,57.65%,(5x),0xbb7ccc9c0f72fb91dee7053c652e961117db4368
MATIC,MATIC/WETH,QuickSwap,MATIC,112676.0,0.061200000000000004,63344.0,0.1014,194.30%,(10x),0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920
MATIC,MATIC/WETH,QuickSwap,WETH,101104.0,0.0703,64551.0,0.1157,194.30%,(10x),0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920
MATIC,WETH/MVI,SushiSwap,WETH,85879.0,0.0977,53296.0,0.14279999999999998,57.34%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,WETH/MVI,SushiSwap,MVI,79820.0,0.069,73826.0,0.0908,57.34%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,WBTC/ibBTC,SushiSwap,WBTC,113785.0,0.0842,72599.0,0.1436,-211.53%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WBTC/ibBTC,SushiSwap,ibBTC,0.0,0.1202,0.0,0.18059999999999998,-211.53%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WETH/UNI,QuickSwap,WETH,57753.0,0.0908,36197.0,0.1532,-36.59%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,WETH/UNI,QuickSwap,UNI,57561.0,0.0407,28133.0,0.076,-36.59%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,LINK/WETH,QuickSwap,LINK,49540.0,0.0521,29921.0,0.0902,-46.22%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,LINK/WETH,QuickSwap,WETH,52204.0,0.0787,33860.0,0.1388,-46.22%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,QI/WETH,QuickSwap,QI,62656.0,0.5272,29049.0,0.9351999999999999,-156.19%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,QI/WETH,QuickSwap,WETH,45713.0,0.0919,29707.0,0.12789999999999999,-156.19%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,USDC/WETH,QuickSwap,USDC,74426.0,0.1771,28703.0,0.3031,32.23%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,USDC/WETH,QuickSwap,WETH,43007.0,0.0727,27520.0,0.1391,32.23%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,MATIC/WCRO,QuickSwap,MATIC,36231.0,0.126,23748.0,0.1966,-240.45%,(5x),0xc753c8e920a6c35315da5d15e8cfcd5b014fd280
MATIC,MATIC/WCRO,QuickSwap,WCRO,29523.0,1.2365000000000002,20937.0,1.7537,-240.45%,(5x),0xc753c8e920a6c35315da5d15e8cfcd5b014fd280
MATIC,AVAX/WETH,SushiSwap,AVAX,31552.0,0.301,25101.0,0.5710000000000001,-33.61%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,AVAX/WETH,SushiSwap,WETH,29017.0,0.041100000000000005,14736.0,0.0809,-33.61%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,WETH/PNT,QuickSwap,WETH,40100.0,0.1832,27204.0,0.196,-162.18%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/PNT,QuickSwap,PNT,7337.0,0.515,5141.0,0.9279999999999999,-162.18%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/USDT,QuickSwap,WETH,26174.0,0.10859999999999999,13947.0,0.16829999999999998,41.04%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/USDT,QuickSwap,USDT,26421.0,0.1934,15050.0,0.3105,41.04%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/AAVE,QuickSwap,WETH,26427.0,0.042800000000000005,14873.0,0.07429999999999999,-47.40%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/AAVE,QuickSwap,AAVE,20920.0,0.1663,12327.0,0.2729,-47.40%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,CRV/WETH,SushiSwap,CRV,23875.0,0.1462,12470.0,0.2742,26.54%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,CRV/WETH,SushiSwap,WETH,23398.0,0.07780000000000001,14184.0,0.1379,26.54%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,WETH/DAI,QuickSwap,WETH,20019.0,0.0587,12942.0,0.095,65.42%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,WETH/DAI,QuickSwap,DAI,26198.0,0.1884,12755.0,0.3176,65.42%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,SUSHI/WETH,SushiSwap,SUSHI,16169.0,0.215,11294.0,0.3668,147.92%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,SUSHI/WETH,SushiSwap,WETH,21814.0,0.0487,13980.0,0.0765,147.92%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,DATA/WETH,SushiSwap,DATA,0.0,0.39890000000000003,0.0,0.6873999999999999,-122.04%,(5x),0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a
MATIC,DATA/WETH,SushiSwap,WETH,33925.0,0.0717,19623.0,0.1517,-122.04%,(5x),0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a
MATIC,WETH/IDLE,SushiSwap,WETH,9479.0,0.091,5580.0,0.15109999999999998,-244.22%,(5x),0x44559353f8edb965294c1448333369ca84df6298
MATIC,WETH/IDLE,SushiSwap,IDLE,0.0,0.7155,0.0,1.2338,-244.22%,(5x),0x44559353f8edb965294c1448333369ca84df6298
ARB,SPELL/ETH,SushiSwap,SPELL,720129.0,0.15710000000000002,303746.0,0.281,294.81%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,SPELL/ETH,SushiSwap,ETH,1691458.0,0.064,825685.0,0.1243,294.81%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,WBTC/ETH,Swapr,WBTC,613576.0,0.1073,420190.0,0.17170000000000002,203.98%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,Swapr,ETH,777381.0,0.0793,493151.0,0.1283,203.98%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,SushiSwap,WBTC,459145.0,0.07769999999999999,299337.0,0.14859999999999998,135.45%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,SushiSwap,ETH,601922.0,0.027000000000000003,347125.0,0.0674,135.45%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,ETH/USDC,SushiSwap,ETH,2045600.0,0.0008,235656.0,0.0017000000000000001,198.04%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/USDC,SushiSwap,USDC,434922.0,0.10439999999999999,234718.0,0.21760000000000002,198.04%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/MIM,SushiSwap,ETH,390886.0,0.0794,228191.0,0.12890000000000001,53.22%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/MIM,SushiSwap,MIM,341566.0,0.2634,236503.0,0.456,53.22%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/IMX,SushiSwap,ETH,319627.0,0.0652,177230.0,0.1137,356.28%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,SushiSwap,IMX,235548.0,0.051500000000000004,133099.0,0.0704,356.28%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/USDC,Swapr,ETH,218312.0,0.0746,112172.0,0.1406,131.76%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDC,Swapr,USDC,253473.0,0.1092,114766.0,0.2413,131.76%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDT,SushiSwap,ETH,218173.0,0.061,99678.0,0.12210000000000001,241.61%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/USDT,SushiSwap,USDT,235024.0,0.1521,98059.0,0.3154,241.61%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/LINK,Swapr,ETH,143374.0,0.0521,97703.0,0.1011,122.82%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/LINK,Swapr,LINK,143079.0,0.1182,88294.0,0.2207,122.82%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/IMX,Swapr,ETH,272176.0,0.08039999999999999,99732.0,0.1408,328.75%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/IMX,Swapr,IMX,117201.0,0.051399999999999994,78809.0,0.08220000000000001,328.75%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,USDT/USDC,Swapr,USDT,104357.0,0.2701,52793.0,0.45189999999999997,-35.60%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,USDT/USDC,Swapr,USDC,219744.0,0.12869999999999998,79996.0,0.2404,-35.60%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,ETH/DAI,Swapr,ETH,97044.0,0.062400000000000004,51929.0,0.1304,70.05%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,ETH/DAI,Swapr,DAI,103078.0,0.11230000000000001,71469.0,0.22219999999999998,70.05%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,ETH/SUSHI,SushiSwap,ETH,146918.0,0.0385,66564.0,0.0765,198.62%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/SUSHI,SushiSwap,SUSHI,84507.0,0.0722,34988.0,0.1673,198.62%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,MKR/ETH,Swapr,MKR,98431.0,0.0637,55740.0,0.1074,223.47%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,MKR/ETH,Swapr,ETH,75683.0,0.057800000000000004,46099.0,0.10490000000000001,223.47%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,ETH/SWPR,Swapr,ETH,61985.0,0.0387,32063.0,0.08810000000000001,500.69%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
ARB,ETH/SWPR,Swapr,SWPR,97781.0,0.012199999999999999,26688.0,0.0348,500.69%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
AVAX,MIM/AVAX,TraderJoe,MIM,1948106.0,0.27440000000000003,926532.0,0.49439999999999995,273.65%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,MIM/AVAX,TraderJoe,AVAX,1713915.0,0.4194,923224.0,0.7184999999999999,273.65%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,WETH.e/AVAX,TraderJoe,WETH.e,811782.0,0.1106,469155.0,0.1864,266.70%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,WETH.e/AVAX,TraderJoe,AVAX,664904.0,0.4313,382287.0,0.7822,266.70%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,AVAX/IMX.a,PangolinV2,AVAX,418912.0,0.46,228557.0,0.8378,426.92%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,AVAX/IMX.a,PangolinV2,IMX.a,376794.0,0.6134000000000001,226343.0,1.0615,426.92%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,AVAX/SPELL,PangolinV2,AVAX,363185.0,0.5027,196487.0,0.9237000000000001,201.33%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,AVAX/SPELL,PangolinV2,SPELL,283060.0,0.4211,150199.0,0.8828,201.33%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,WBTC.e/AVAX,PangolinV2,WBTC.e,220896.0,0.17739999999999997,121409.0,0.2995,194.42%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,WBTC.e/AVAX,PangolinV2,AVAX,193296.0,0.5285,99609.0,1.069,194.42%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,USDC.e/AVAX,TraderJoe,USDC.e,176053.0,0.22010000000000002,122746.0,0.3933,309.95%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,USDC.e/AVAX,TraderJoe,AVAX,181817.0,0.48479999999999995,92601.0,0.8454999999999999,309.95%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,142066.0,0.20670000000000002,97687.0,0.3636,-128.24%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,139430.0,0.1751,96574.0,0.3045,-128.24%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,AVAX/USDT.e,TraderJoe,AVAX,140281.0,0.4987,66764.0,0.8926999999999999,363.58%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,AVAX/USDT.e,TraderJoe,USDT.e,120303.0,0.2717,86565.0,0.47609999999999997,363.58%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,95966.0,0.2175,67506.0,0.37420000000000003,-80.95%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,120635.0,0.2066,66747.0,0.3693,-80.95%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,86484.0,0.2785,56032.0,0.4706,-88.75%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,85609.0,0.18969999999999998,56102.0,0.3554,-88.75%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,WETH.e/AVAX,PangolinV2,WETH.e,87974.0,0.10890000000000001,42705.0,0.165,181.47%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,WETH.e/AVAX,PangolinV2,AVAX,75243.0,0.5172,35279.0,0.8976000000000001,181.47%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,AVAX/USDT.e,PangolinV2,AVAX,49419.0,0.5389,20345.0,1.0036,156.67%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,AVAX/USDT.e,PangolinV2,USDT.e,66032.0,0.324,33770.0,0.5479999999999999,156.67%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,JOE/AVAX,TraderJoe,JOE,27346.0,0.6153,16835.0,1.0168000000000001,28.90%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,JOE/AVAX,TraderJoe,AVAX,25958.0,0.4075,12086.0,0.6851999999999999,28.90%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,AVAX/XAVA,TraderJoe,AVAX,22237.0,0.6579,11006.0,1.1183,296.90%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,AVAX/XAVA,TraderJoe,XAVA,25140.0,0.2072,15796.0,0.4857,296.90%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,WETH.e/AVAX,Pangolin,WETH.e,10458.0,0.0782,5814.0,0.1273,-23.98%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,WETH.e/AVAX,Pangolin,AVAX,29438.0,0.1998,8335.0,0.3883,-23.98%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,PNG/AVAX,Pangolin,PNG,8664.0,0.0388,3132.0,0.1656,-24.56%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,PNG/AVAX,Pangolin,AVAX,6785.0,0.0316,3243.0,0.10300000000000001,-24.56%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,YAK/AVAX,TraderJoe,YAK,5493.0,0.1722,2120.0,0.2441,-229.89%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,YAK/AVAX,TraderJoe,AVAX,11275.0,0.5668,2079.0,0.9895,-229.89%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,AVAX/USDT.e,Pangolin,AVAX,5434.0,0.0726,1355.0,0.17629999999999998,183.14%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/USDT.e,Pangolin,USDT.e,3549.0,0.1185,2259.0,0.1793,183.14%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,AVAX/SPELL,TraderJoe,AVAX,24508.0,0.49950000000000006,1726.0,0.7704000000000001,84.74%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,AVAX/SPELL,TraderJoe,SPELL,16147.0,0.25120000000000003,1568.0,0.33340000000000003,84.74%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
