blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,388908.0,0.6125,301990.0,0.9466,0xa00d47b4b304792eb07b09233467b690db847c91,130.52%,(5x)
ETH,IMX/ETH,Uniswap,ETH,387637.0,0.0403,322342.0,0.0742,0xa00d47b4b304792eb07b09233467b690db847c91,130.52%,(5x)
ETH,USDC/USDT,Uniswap,USDC,280063.0,0.030600000000000002,144163.0,0.0817,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,172.76%,(20x)
ETH,USDC/USDT,Uniswap,USDT,223671.0,0.12789999999999999,147159.0,0.2901,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,172.76%,(20x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,215750.0,0.0009,48197.0,0.0040999999999999995,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,29.71%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,47070.0,0.08199999999999999,29543.0,0.1319,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,29.71%,(5x)
ETH,DPI/ETH,Uniswap,DPI,80801.0,0.0012,27646.0,0.0043,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,139.14%,(10x)
ETH,DPI/ETH,Uniswap,ETH,211587.0,0.0004,40837.0,0.0024,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,139.14%,(10x)
ETH,USDC/ETH,Uniswap,USDC,41383.0,0.397,35182.0,0.5868,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-14.35%,(5x)
ETH,USDC/ETH,Uniswap,ETH,103657.0,0.002,40960.0,0.006500000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-14.35%,(5x)
ETH,WBTC/ETH,Uniswap,WBTC,48263.0,0.0004,28140.0,0.0024,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,28.04%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,77464.0,0.0016,35587.0,0.005,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,28.04%,(10x)
ETH,DAI/ETH,Uniswap,DAI,20640.0,0.039900000000000005,20644.0,0.0499,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,41.92%,(5x)
ETH,DAI/ETH,Uniswap,ETH,115792.0,0.0003,21131.0,0.0023,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,41.92%,(5x)
ETH,LINK/ETH,Uniswap,LINK,25925.0,0.0002,3130.0,0.0021,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,70.12%,(5x)
ETH,LINK/ETH,Uniswap,ETH,118593.0,0.0003,17080.0,0.0023,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,70.12%,(5x)
ETH,ETH/CRV,Uniswap,ETH,11351.0,0.1729,4461.0,0.5556,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,-67.52%,(5x)
ETH,ETH/CRV,Uniswap,CRV,13507.0,0.0977,5960.0,0.41700000000000004,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,-67.52%,(5x)
ETH,CEL/ETH,Uniswap,CEL,12341.0,0.0592,2868.0,0.2648,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,991.67%,(5x)
ETH,CEL/ETH,Uniswap,ETH,11053.0,0.0298,7290.0,0.048499999999999995,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,991.67%,(5x)
