blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,367398.0,0.6686,304599.0,1.0491,0xa00d47b4b304792eb07b09233467b690db847c91,61.49%,(5x)
ETH,IMX/ETH,Uniswap,ETH,373670.0,0.0256,310782.0,0.043,0xa00d47b4b304792eb07b09233467b690db847c91,61.49%,(5x)
ETH,USDC/USDT,Uniswap,USDC,239713.0,0.028900000000000002,125482.0,0.0735,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,205.05%,(20x)
ETH,USDC/USDT,Uniswap,USDT,223900.0,0.1408,127429.0,0.2844,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,205.05%,(20x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,173089.0,0.0009,38668.0,0.0040999999999999995,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,168.33%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,45413.0,0.08199999999999999,28537.0,0.1319,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,168.33%,(5x)
ETH,DPI/ETH,Uniswap,DPI,80801.0,0.0012,27647.0,0.0043,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,92.92%,(10x)
ETH,DPI/ETH,Uniswap,ETH,203893.0,0.0004,39353.0,0.0024,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,92.92%,(10x)
ETH,USDC/ETH,Uniswap,USDC,41504.0,0.397,35334.0,0.5868,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-24.20%,(5x)
ETH,USDC/ETH,Uniswap,ETH,99889.0,0.002,39473.0,0.006500000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-24.20%,(5x)
ETH,WBTC/ETH,Uniswap,WBTC,49481.0,0.0034000000000000002,26603.0,0.0073,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,17.30%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,74648.0,0.0017000000000000001,31704.0,0.0051,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,17.30%,(10x)
ETH,DAI/ETH,Uniswap,DAI,20603.0,0.039900000000000005,20608.0,0.0499,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,45.82%,(5x)
ETH,DAI/ETH,Uniswap,ETH,111582.0,0.0003,20363.0,0.0023,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,45.82%,(5x)
ETH,LINK/ETH,Uniswap,LINK,25926.0,0.0001,3130.0,0.0016,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,43.17%,(5x)
ETH,LINK/ETH,Uniswap,ETH,114281.0,0.0002,16459.0,0.0021,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,43.17%,(5x)
ETH,ETH/CRV,Uniswap,ETH,10952.0,0.1729,4317.0,0.5556,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,-67.94%,(5x)
ETH,ETH/CRV,Uniswap,CRV,13515.0,0.0809,5970.0,0.22949999999999998,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,-67.94%,(5x)
ETH,CEL/ETH,Uniswap,CEL,12341.0,0.0054,2868.0,0.0019,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,990.21%,(5x)
ETH,CEL/ETH,Uniswap,ETH,10654.0,0.051,7030.0,0.1033,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,990.21%,(5x)
ETH,UNI/ETH,Uniswap,UNI,11544.0,0.0002,1552.0,0.0016,0xd3d2e2692501a5c9ca623199d38826e513033a17,24.64%,(5x)
ETH,UNI/ETH,Uniswap,ETH,28539.0,0.0013,4363.0,0.010700000000000001,0xd3d2e2692501a5c9ca623199d38826e513033a17,24.64%,(5x)
ETH,YFI/ETH,Uniswap,YFI,12747.0,0.0003,2110.0,0.0024,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,49.44%,(5x)
ETH,YFI/ETH,Uniswap,ETH,3855.0,0.04,3856.0,0.05,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,49.44%,(5x)
ETH,ETH/USDT,Uniswap,ETH,2635.0,0.0006,2635.0,0.0032,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,82.27%,(5x)
ETH,ETH/USDT,Uniswap,USDT,2816.0,0.0527,2805.0,0.0663,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,82.27%,(5x)
ETH,COMP/ETH,Uniswap,COMP,2338.0,0.0102,962.63,0.030899999999999997,0xcffdded873554f362ac02f8fb1f02e5ada10516f,323.57%,(5x)
ETH,COMP/ETH,Uniswap,ETH,49685.0,0.0,1685.0,0.0005,0xcffdded873554f362ac02f8fb1f02e5ada10516f,323.57%,(5x)
ETH,MATIC/ETH,Uniswap,MATIC,21746.0,0.0009,1110.0,0.009000000000000001,0x819f3450da6f110ba6ea52195b3beafa246062de,535.73%,(5x)
ETH,MATIC/ETH,Uniswap,ETH,46853.0,0.0,890.29,0.0009,0x819f3450da6f110ba6ea52195b3beafa246062de,535.73%,(5x)
ETH,SNX/ETH,Uniswap,SNX,1769.0,0.18710000000000002,574.52,0.27190000000000003,0x43ae24960e5534731fc831386c07755a2dc33d47,-4.95%,(5x)
ETH,SNX/ETH,Uniswap,ETH,1974.0,0.0032,1436.0,0.0075,0x43ae24960e5534731fc831386c07755a2dc33d47,-4.95%,(5x)
ETH,AAVE/ETH,Uniswap,AAVE,10418.0,0.0,544.83,0.0006,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,17.05%,(5x)
ETH,AAVE/ETH,Uniswap,ETH,118744.0,0.0,931.57,0.0001,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,17.05%,(5x)
MATIC,MATIC/WETH,SushiSwap,MATIC,1432338.0,0.1202,1115113.0,0.17800000000000002,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,126.21%,(10x)
