blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,68805.0,0.0154,42267.0,0.006,0xa00d47b4b304792eb07b09233467b690db847c91,755.28%,(5x)
ETH,IMX/ETH,Uniswap,ETH,143692.0,0.0426,114767.0,0.0601,0xa00d47b4b304792eb07b09233467b690db847c91,755.28%,(5x)
ETH,USDC/USDT,Uniswap,USDC,210161.0,0.0075,49486.0,0.0034999999999999996,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,4.45%,(20x)
ETH,USDC/USDT,Uniswap,USDT,77390.0,0.22699999999999998,51462.0,0.3011,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,4.45%,(20x)
ETH,USDC/ETH,Uniswap,USDC,64726.0,0.060599999999999994,35776.0,0.1459,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,26.88%,(5x)
ETH,USDC/ETH,Uniswap,ETH,54740.0,0.0021,25492.0,0.005600000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,26.88%,(5x)
ETH,WBTC/ETH,Uniswap,WBTC,27323.0,0.005600000000000001,20448.0,0.009399999999999999,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,17.21%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,48673.0,0.0019,21038.0,0.0054,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,17.21%,(10x)
ETH,DPI/ETH,Uniswap,DPI,26555.0,0.004699999999999999,18150.0,0.0085,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,34.01%,(10x)
ETH,DPI/ETH,Uniswap,ETH,131902.0,0.0004,26095.0,0.0025,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,34.01%,(10x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,15711.0,0.0375,11103.0,0.0667,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,6.60%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,19404.0,0.0434,19385.0,0.0542,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,6.60%,(5x)
