blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
MATIC,WETH/AAVE,QuickSwap,WETH,691.59,0.002,301.39,0.0058,0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522,33.35%,(10x)
MATIC,WETH/AAVE,QuickSwap,AAVE,1574.0,0.0002,256.55,0.0018,0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522,33.35%,(10x)
MATIC,WETH/DAI,QuickSwap,WETH,383.59,0.0001,26.29,0.0009,0x16aed35d0c1f5500b73063b10c0dad42b772ac23,42.57%,(5x)
MATIC,WETH/DAI,QuickSwap,DAI,1436.0,0.0003,237.96,0.0022,0x16aed35d0c1f5500b73063b10c0dad42b772ac23,42.57%,(5x)
MATIC,QI/WETH,QuickSwap,QI,567.36,0.0002,83.05,0.002,0xb48e8c226facb7ade62ab0ca8588789aaa1428aa,11.92%,(5x)
MATIC,QI/WETH,QuickSwap,WETH,437.66,0.0002,59.94,0.0018,0xb48e8c226facb7ade62ab0ca8588789aaa1428aa,11.92%,(5x)
MATIC,cxDOGE/cxETH,QuickSwap,cxDOGE,177.6,0.0011,56.86,0.0043,0x63489c42530234b8f5d1124d2e671129be32b3b5,9.88%,(5x)
MATIC,cxDOGE/cxETH,QuickSwap,cxETH,288.22,0.0001,28.31,0.0013,0x63489c42530234b8f5d1124d2e671129be32b3b5,9.88%,(5x)
MATIC,SUSHI/WETH,SushiSwap,SUSHI,850.86,0.0,42.66,0.0007000000000000001,0xb5846453b67d0b4b4ce655930cf6e4129f4416d7,126.48%,(10x)
MATIC,SUSHI/WETH,SushiSwap,WETH,264.49,0.0002,41.63,0.0019,0xb5846453b67d0b4b4ce655930cf6e4129f4416d7,126.48%,(10x)
MATIC,MATIC/WETH,QuickSwap,MATIC,1449.0,0.0,63.31,0.0006,0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920,55.80%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,721.9,0.0,0.7,0.0,0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920,55.80%,(10x)
MATIC,WETH/PNT,QuickSwap,WETH,174.22,0.0034999999999999996,39.1,0.0219,0x1e987756305c6506a8687e6ceb85872c48ceaa3b,-3.97%,(5x)
MATIC,WETH/PNT,QuickSwap,PNT,0.25,0.0172,0.08,0.0696,0x1e987756305c6506a8687e6ceb85872c48ceaa3b,-3.97%,(5x)
MATIC,IMX/WETH,QuickSwap,IMX,188.0,0.0,5.86,0.0004,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,10.00%,(5x)
MATIC,IMX/WETH,QuickSwap,WETH,6773.0,0.0,1.46,0.0,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,10.00%,(5x)
MATIC,cxADA/cxETH,QuickSwap,cxADA,200.73,0.0,0.17,0.0,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,12.51%,(10x)
MATIC,cxADA/cxETH,QuickSwap,cxETH,423.61,0.0,0.34,0.0,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,12.51%,(10x)
MOONRIVER,FRAX/MOVR,Solarbeam,FRAX,2138.0,0.004,1388.0,0.0079,0x35e8f2d87821a5149d92833390880f65911ad4d0,112.06%,(5x)
MOONRIVER,FRAX/MOVR,Solarbeam,MOVR,3465.0,0.0014000000000000002,1308.0,0.0046,0x35e8f2d87821a5149d92833390880f65911ad4d0,112.06%,(5x)
MOONRIVER,ETH/MOVR,Solarbeam,ETH,5295.0,0.0004,1092.0,0.0024,0x899caad2d29eff3b628503a85dae736b5c4d1671,13.33%,(5x)
MOONRIVER,ETH/MOVR,Solarbeam,MOVR,6417.0,0.0003,1024.0,0.002,0x899caad2d29eff3b628503a85dae736b5c4d1671,13.33%,(5x)
MOONRIVER,WBTC/MOVR,Solarbeam,WBTC,727.13,0.0012,259.77,0.0044,0x24e19bd8477077b80de25ee7fc9f7a67d89d8009,17.25%,(5x)
MOONRIVER,WBTC/MOVR,Solarbeam,MOVR,3670.0,0.0,56.06,0.0002,0x24e19bd8477077b80de25ee7fc9f7a67d89d8009,17.25%,(5x)
MOONRIVER,MIM/MOVR,Solarbeam,MIM,1301.0,0.0,18.43,0.0002,0x2748d9d4e7379d5d29ca8887aeff929912ff06d8,34.89%,(5x)
MOONRIVER,MIM/MOVR,Solarbeam,MOVR,3619.0,0.0,176.89,0.0006,0x2748d9d4e7379d5d29ca8887aeff929912ff06d8,34.89%,(5x)
MOONRIVER,IMX.m/MOVR,Solarbeam,IMX.m,35.86,1.3285,27.1,2.2845,0x6ed3bc66dfcc5ac05daec840a75836da935fac97,-451.11%,(5x)
MOONRIVER,IMX.m/MOVR,Solarbeam,MOVR,2514.0,0.0,3.31,0.0,0x6ed3bc66dfcc5ac05daec840a75836da935fac97,-451.11%,(5x)
MOONRIVER,MOVR/USDC,Solarbeam,MOVR,0.0,0.0,0.0,0.0,0xace2a03b7937fddf40b33f7229381575abb99db3,16.18%,(3x)
MOONRIVER,MOVR/USDC,Solarbeam,USDC,0.0,0.0,0.0,0.0,0xace2a03b7937fddf40b33f7229381575abb99db3,16.18%,(3x)
MOONRIVER,ETH/MOVR,Solarbeam,ETH,0.0,0.0,0.0,0.0,0x4683e366aa2d3e7cb1a776db6c8efcbcb143cd17,8.52%,(3x)
MOONRIVER,ETH/MOVR,Solarbeam,MOVR,17.28,0.0,0.0,0.0,0x4683e366aa2d3e7cb1a776db6c8efcbcb143cd17,8.52%,(3x)
FANTOM,USDC/OXDv1,SolidlySolidex,USDC,98715.0,0.0721,83271.0,0.10800000000000001,0xb97b6ed451480fe6466a558e9c54eaac32e6c696,-32.55%,(5x)
FANTOM,USDC/OXDv1,SolidlySolidex,OXDv1,120745.0,0.0904,120845.0,0.113,0xb97b6ed451480fe6466a558e9c54eaac32e6c696,-32.55%,(5x)
FANTOM,OATH/FTM,SolidlySolidex,OATH,8626.0,0.0009,2505.0,0.0039000000000000003,0xb0896e6b628589f2c3c6a8958a6ba3b58a533d7c,51.85%,(5x)
FANTOM,OATH/FTM,SolidlySolidex,FTM,1566.0,0.0391,1567.0,0.048799999999999996,0xb0896e6b628589f2c3c6a8958a6ba3b58a533d7c,51.85%,(5x)
FANTOM,USDC/WeVE,SolidlySolidex,USDC,433.11,0.0265,433.2,0.0332,0xc64b5c901df0c4f6059059772f8440535c3bf5dd,-5.68%,(5x)
FANTOM,USDC/WeVE,SolidlySolidex,WeVE,2847.0,0.0013,977.33,0.0046,0xc64b5c901df0c4f6059059772f8440535c3bf5dd,-5.68%,(5x)
FANTOM,LQDR/FTM,SolidlySolidex,LQDR,1271.0,0.0027,636.26,0.0067,0x99a29a00afc4fcb9d8d60c706a47c8e6efd48b3f,41.64%,(5x)
FANTOM,LQDR/FTM,SolidlySolidex,FTM,1327.0,0.0027,669.38,0.0067,0x99a29a00afc4fcb9d8d60c706a47c8e6efd48b3f,41.64%,(5x)
FANTOM,BIFI/miMATIC,SolidlySolidex,BIFI,70.62,0.0,0.0,0.0,0xbfbf0ebdc3d5e8692f9a27d47f250afe4867a647,1.19%,(5x)
FANTOM,BIFI/miMATIC,SolidlySolidex,miMATIC,1022.0,0.0075,769.59,0.0101,0xbfbf0ebdc3d5e8692f9a27d47f250afe4867a647,1.19%,(5x)
FANTOM,FTM/SOLID,SolidlySolidex,FTM,339.55,0.0005,338.93,0.0027,0x6cf576efdc204435469c8dc42fadf762e5b92002,134.38%,(5x)
FANTOM,FTM/SOLID,SolidlySolidex,SOLID,2285.0,0.0,333.35,0.0004,0x6cf576efdc204435469c8dc42fadf762e5b92002,134.38%,(5x)
FANTOM,BOO/xBOO,SolidlySolidex,BOO,777.19,0.0007000000000000001,225.01,0.0031,0x93a2c9b060512e67e85b85996a62d273c81d16d1,-2.26%,(10x)
FANTOM,BOO/xBOO,SolidlySolidex,xBOO,743.32,0.0005,160.38,0.0025,0x93a2c9b060512e67e85b85996a62d273c81d16d1,-2.26%,(10x)
FANTOM,BEETS/fBEETS,SolidlySolidex,BEETS,469.88,0.0019,191.92,0.0049,0xca72de89f202e836df6edd80a7985b81ba90a227,31.06%,(10x)
FANTOM,BEETS/fBEETS,SolidlySolidex,fBEETS,164.23,0.0002,23.26,0.0017000000000000001,0xca72de89f202e836df6edd80a7985b81ba90a227,31.06%,(10x)
FANTOM,FTM/SOLIDsex,SolidlySolidex,FTM,161.4,0.0066,127.23,0.009899999999999999,0x228be1a38437312c649711f1bff28d99e9e749b6,11.80%,(5x)
FANTOM,FTM/SOLIDsex,SolidlySolidex,SOLIDsex,36.62,0.0,0.04,0.0,0x228be1a38437312c649711f1bff28d99e9e749b6,11.80%,(5x)
FANTOM,FTM/SEX,SolidlySolidex,FTM,50.49,0.0034999999999999996,32.9,0.0074,0x426be5a672638c9a167242a4be2240ce854560ac,86.75%,(3x)
FANTOM,FTM/SEX,SolidlySolidex,SEX,199.07,0.0015,32.04,0.0048,0x426be5a672638c9a167242a4be2240ce854560ac,86.75%,(3x)
FANTOM,CRV/FTM,SolidlySolidex,CRV,684.64,0.0001,56.5,0.0011,0xac6542586c8a7b7ab522e77997414eafd9a83c11,54.87%,(5x)
FANTOM,CRV/FTM,SolidlySolidex,FTM,341.26,0.001,8.68,0.0451,0xac6542586c8a7b7ab522e77997414eafd9a83c11,54.87%,(5x)
FANTOM,YFI/WOOFY,SolidlySolidex,YFI,19.16,0.019799999999999998,19.16,0.02,0x6be064f12443260e72332a485a57588a6849a02d,119.27%,(5x)
FANTOM,YFI/WOOFY,SolidlySolidex,WOOFY,18.65,0.019799999999999998,18.65,0.02,0x6be064f12443260e72332a485a57588a6849a02d,119.27%,(5x)
FANTOM,FTM/RDL,SolidlySolidex,FTM,74.46,0.0003,12.15,0.0022,0xdbfa79d2aee386d0b441de9aa8ddc9caaa6e260e,726.52%,(3x)
FANTOM,FTM/RDL,SolidlySolidex,RDL,10.88,0.0002,1.37,0.0017000000000000001,0xdbfa79d2aee386d0b441de9aa8ddc9caaa6e260e,726.52%,(3x)
FANTOM,DEI/DEUS,SolidlySolidex,DEI,2.2,0.0063,1.52,0.0092,0x1522929bffdd83da2a1b9441d35ac237f8a280c0,3.75%,(3x)
FANTOM,DEI/DEUS,SolidlySolidex,DEUS,3.69,0.016200000000000003,3.46,0.0175,0x1522929bffdd83da2a1b9441d35ac237f8a280c0,3.75%,(3x)
FANTOM,HND/FTM,SolidlySolidex,HND,3120.0,0.0,4.37,0.0,0x6d8e992997baae22d9cb1c179e88b505c774be4e,14.07%,(5x)
FANTOM,HND/FTM,SolidlySolidex,FTM,190.49,0.0,0.07,0.0,0x6d8e992997baae22d9cb1c179e88b505c774be4e,14.07%,(5x)
FANTOM,FTM/IMX,Solidly,FTM,5170.0,0.0,0.92,0.0,0x877a330af63094d88792b9ca28ac36c71673eb1c,22247.23%,(5x)
FANTOM,FTM/IMX,Solidly,IMX,270.25,0.0,2.41,0.0001,0x877a330af63094d88792b9ca28ac36c71673eb1c,22247.23%,(5x)
FANTOM,FTM/TOMB,SolidlySolidex,FTM,6434.0,0.0,1.15,0.0,0x6e38293cb8fc924b31db6ad523b29a1f82795db7,18.35%,(5x)
FANTOM,FTM/TOMB,SolidlySolidex,TOMB,132.44,0.0,1.01,0.0001,0x6e38293cb8fc924b31db6ad523b29a1f82795db7,18.35%,(5x)
FANTOM,FTM/TAROT,SolidlySolidex,FTM,604.24,0.0,0.23,0.0,0xa9969450fbbcfa62cabdcd373c9bb4845a4bc9f0,166.39%,(5x)
FANTOM,FTM/TAROT,SolidlySolidex,TAROT,725.99,0.0,0.0,0.0,0xa9969450fbbcfa62cabdcd373c9bb4845a4bc9f0,166.39%,(5x)
FANTOM,SOLID/oxSOLID,SolidlySolidex,SOLID,0.07,0.0195,0.0,0.019799999999999998,0x01e8d0ce9e944f6bb7fa827f3e05cdcd141ef26b,95.53%,(5x)
FANTOM,SOLID/oxSOLID,SolidlySolidex,oxSOLID,0.56,0.0032,0.23,0.0066,0x01e8d0ce9e944f6bb7fa827f3e05cdcd141ef26b,95.53%,(5x)
FANTOM,FTM/OXDv2,SolidlySolidex,FTM,217.23,0.0,0.13,0.0,0x24814e227711aead121f5b25a527683869425228,164.37%,(3x)
FANTOM,FTM/OXDv2,SolidlySolidex,OXDv2,24.1,0.0,0.02,0.0,0x24814e227711aead121f5b25a527683869425228,164.37%,(3x)
FANTOM,FTM/renBTC,SolidlySolidex,FTM,0.05,0.018000000000000002,0.05,0.02,0xe86595d392dcf6ec8e667a21efd41c114d31b322,151.64%,(10x)
FANTOM,FTM/renBTC,SolidlySolidex,renBTC,0.37,0.0003,0.06,0.0021,0xe86595d392dcf6ec8e667a21efd41c114d31b322,151.64%,(10x)
FANTOM,FXS/FRAX,SolidlySolidex,FXS,0.04,0.1039,0.04,0.1051,0xd73be67104d11a5d9b43e9e6edead48dd39944e1,955.05%,(5x)
FANTOM,FXS/FRAX,SolidlySolidex,FRAX,0.16,0.0011,0.05,0.0038,0xd73be67104d11a5d9b43e9e6edead48dd39944e1,955.05%,(5x)
FANTOM,FTM/FRAX,SolidlySolidex,FTM,0.33,0.0,0.0,0.0,0x03ac376bc726d0709cdff45e3b1e082f11c2f552,2.35%,(5x)
FANTOM,FTM/FRAX,SolidlySolidex,FRAX,11.94,0.0,0.03,0.0,0x03ac376bc726d0709cdff45e3b1e082f11c2f552,2.35%,(5x)
FANTOM,USDC/SYN,SolidlySolidex,USDC,6.74,0.0,0.0,0.0,0xa55c1515cccee00e86cb9263827a6cd07d47bf67,401.11%,(5x)
FANTOM,USDC/SYN,SolidlySolidex,SYN,13421.0,0.0,0.03,0.0,0xa55c1515cccee00e86cb9263827a6cd07d47bf67,401.11%,(5x)
FANTOM,FTM/SCREAM,SolidlySolidex,FTM,14.77,0.0,0.0,0.0,0x14e78aab7465db00ae2fe5791fda07eda5c71aa1,91.64%,(5x)
FANTOM,FTM/SCREAM,SolidlySolidex,SCREAM,70.89,0.0,0.0,0.0,0x14e78aab7465db00ae2fe5791fda07eda5c71aa1,91.64%,(5x)
FANTOM,IB/FTM,SolidlySolidex,IB,1345.0,0.0,0.0,0.0,0xa182c470d4da1bb22742d68167812df652cd5731,104.73%,(5x)
FANTOM,IB/FTM,SolidlySolidex,FTM,107.12,0.0,0.0,0.0,0xa182c470d4da1bb22742d68167812df652cd5731,104.73%,(5x)
FANTOM,FTM/MULTI,SolidlySolidex,FTM,191.51,0.0,0.0,0.0,0xd02c6cacf356c6b3532bcf79ebfa6c86f99e1b3a,229.47%,(5x)
FANTOM,FTM/MULTI,SolidlySolidex,MULTI,7374.0,0.0,0.0,0.0,0xd02c6cacf356c6b3532bcf79ebfa6c86f99e1b3a,229.47%,(5x)
FANTOM,FTM/GEIST,SolidlySolidex,FTM,2.52,0.0,0.0,0.0,0x5d7e9faeff7838fe985c72d2b1b083ec74f42586,16.18%,(5x)
FANTOM,FTM/GEIST,SolidlySolidex,GEIST,175.68,0.0,0.0,0.0,0x5d7e9faeff7838fe985c72d2b1b083ec74f42586,16.18%,(5x)
FANTOM,DEI/SCREAM,SolidlySolidex,DEI,2.12,0.0,0.0,0.0,0x1ec7bfed79888240b074022fcd2228f0f06532f4,90.82%,(5x)
FANTOM,DEI/SCREAM,SolidlySolidex,SCREAM,25.57,0.0,0.0,0.0,0x1ec7bfed79888240b074022fcd2228f0f06532f4,90.82%,(5x)
FANTOM,FTM/YFI,SolidlySolidex,FTM,0.09,0.0,0.0,0.0,0xf886230371e4c14b5f68a7172520c555b7841ca6,0.16%,(5x)
FANTOM,FTM/YFI,SolidlySolidex,YFI,0.31,0.0,0.0,0.0,0xf886230371e4c14b5f68a7172520c555b7841ca6,0.16%,(5x)
