blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,74632.0,0.0397,74183.0,0.0189,0xa00d47b4b304792eb07b09233467b690db847c91,443.74%,(5x)
ETH,IMX/ETH,Uniswap,ETH,204667.0,0.0704,164676.0,0.1042,0xa00d47b4b304792eb07b09233467b690db847c91,443.74%,(5x)
ETH,USDC/USDT,Uniswap,USDC,208520.0,0.0088,55540.0,0.0033,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,93.85%,(20x)
ETH,USDC/USDT,Uniswap,USDT,67814.0,0.11230000000000001,48484.0,0.1743,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,93.85%,(20x)
ETH,USDC/ETH,Uniswap,USDC,42020.0,0.08529999999999999,36022.0,0.16010000000000002,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,4.07%,(5x)
ETH,USDC/ETH,Uniswap,ETH,66651.0,0.0022,31043.0,0.0058,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,4.07%,(5x)
ETH,DPI/ETH,Uniswap,DPI,28090.0,0.0062,22141.0,0.009899999999999999,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,12.76%,(10x)
ETH,DPI/ETH,Uniswap,ETH,160593.0,0.0004,33348.0,0.0026,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,12.76%,(10x)
ETH,WBTC/ETH,Uniswap,WBTC,31915.0,0.005600000000000001,23888.0,0.009399999999999999,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,4.69%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,32921.0,0.0019,25619.0,0.0054,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,4.69%,(10x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,15734.0,0.0375,11133.0,0.0667,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,-46.38%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,47735.0,0.0564,23827.0,0.1971,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,-46.38%,(5x)
ETH,LINK/ETH,Uniswap,LINK,3244.0,0.0,0.08,0.0,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,16.23%,(5x)
ETH,LINK/ETH,Uniswap,ETH,80614.0,0.0002,9410.0,0.0017000000000000001,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,16.23%,(5x)
ETH,DAI/ETH,Uniswap,DAI,3206.0,0.001,3206.0,0.004,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,51.42%,(5x)
ETH,DAI/ETH,Uniswap,ETH,47298.0,0.0,1864.0,0.0003,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,51.42%,(5x)
ETH,UNI/ETH,Uniswap,UNI,3600.0,0.0008,1031.0,0.0036,0xd3d2e2692501a5c9ca623199d38826e513033a17,12.75%,(5x)
ETH,UNI/ETH,Uniswap,ETH,23035.0,0.0013,3531.0,0.010700000000000001,0xd3d2e2692501a5c9ca623199d38826e513033a17,12.75%,(5x)
ETH,YFI/ETH,Uniswap,YFI,10175.0,0.0001,908.48,0.0013,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,-41.26%,(5x)
ETH,YFI/ETH,Uniswap,ETH,7493.0,0.050499999999999996,1912.0,0.2488,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,-41.26%,(5x)
ETH,ETH/USDT,Uniswap,ETH,1890.0,0.0137,887.88,0.0368,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,23.58%,(5x)
ETH,ETH/USDT,Uniswap,USDT,10551.0,0.0054,1265.0,0.06280000000000001,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,23.58%,(5x)
ETH,COMP/ETH,Uniswap,COMP,566.12,0.04,567.13,0.05,0xcffdded873554f362ac02f8fb1f02e5ada10516f,36.31%,(5x)
ETH,COMP/ETH,Uniswap,ETH,32524.0,0.0,1360.0,0.0006,0xcffdded873554f362ac02f8fb1f02e5ada10516f,36.31%,(5x)
ETH,AAVE/ETH,Uniswap,AAVE,345.04,0.04,345.4,0.05,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,27.34%,(5x)
ETH,AAVE/ETH,Uniswap,ETH,95810.0,0.0,751.67,0.0001,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,27.34%,(5x)
ETH,ETH/CRV,Uniswap,ETH,3170.0,0.0,24.16,0.0001,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,231.79%,(5x)
ETH,ETH/CRV,Uniswap,CRV,5231.0,0.0,90.93,0.0002,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,231.79%,(5x)
ETH,MATIC/ETH,Uniswap,MATIC,7945.0,0.0,45.53,0.0001,0x819f3450da6f110ba6ea52195b3beafa246062de,24.96%,(5x)
ETH,MATIC/ETH,Uniswap,ETH,37807.0,0.0,19.4,0.0,0x819f3450da6f110ba6ea52195b3beafa246062de,24.96%,(5x)
ETH,CEL/ETH,Uniswap,CEL,3411.0,0.0,0.7,0.0,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,21.73%,(5x)
ETH,CEL/ETH,Uniswap,ETH,2502.0,0.0,2.66,0.0003,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,21.73%,(5x)
ETH,SNX/ETH,Uniswap,SNX,1323.0,0.0,0.81,0.0001,0x43ae24960e5534731fc831386c07755a2dc33d47,71.09%,(5x)
ETH,SNX/ETH,Uniswap,ETH,45.46,0.0,1.92,0.0006,0x43ae24960e5534731fc831386c07755a2dc33d47,71.09%,(5x)
MATIC,MATIC/WETH,QuickSwap,MATIC,774516.0,0.0699,576783.0,0.1115,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,87.02%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,860421.0,0.0496,649773.0,0.0691,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,87.02%,(10x)
MATIC,MATIC/USDC,QuickSwap,MATIC,587694.0,0.08109999999999999,411245.0,0.124,0xe74189ce423345967ef5a646316ece52bb2fbfc9,77.94%,(5x)
MATIC,MATIC/USDC,QuickSwap,USDC,667413.0,0.0475,453764.0,0.0599,0xe74189ce423345967ef5a646316ece52bb2fbfc9,77.94%,(5x)
MATIC,USDC/USDT,QuickSwap,USDC,451010.0,0.0252,311195.0,0.0111,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,14.29%,(20x)
MATIC,USDC/USDT,QuickSwap,USDT,378300.0,0.10339999999999999,275672.0,0.1285,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,14.29%,(20x)
MATIC,WETH/cxETH,QuickSwap,WETH,481754.0,0.0716,291963.0,0.1015,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,12.46%,(20x)
MATIC,WETH/cxETH,QuickSwap,cxETH,366901.0,0.1884,232334.0,0.3122,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,12.46%,(20x)
MATIC,MATIC/WETH,SushiSwap,MATIC,320847.0,0.03,245741.0,0.0565,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,73.74%,(10x)
MATIC,MATIC/WETH,SushiSwap,WETH,316481.0,0.0361,238828.0,0.0601,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,73.74%,(10x)
MATIC,MATIC/USDT,QuickSwap,MATIC,320294.0,0.0665,224609.0,0.11410000000000001,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,65.67%,(5x)
MATIC,MATIC/USDT,QuickSwap,USDT,294696.0,0.0915,222485.0,0.147,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,65.67%,(5x)
MATIC,DAI/MAI,QuickSwap,DAI,407412.0,0.0174,267144.0,0.0126,0x6d59c06a7f96a508310a76da84db397819e29c62,123.56%,(20x)
MATIC,DAI/MAI,QuickSwap,MAI,212751.0,0.1009,167812.0,0.1401,0x6d59c06a7f96a508310a76da84db397819e29c62,123.56%,(20x)
MATIC,USDC/JPYC,QuickSwap,USDC,417331.0,0.009899999999999999,229167.0,0.0104,0x205995421c72dc223f36bbfad78b66eea72d2677,83.48%,(10x)
MATIC,USDC/JPYC,QuickSwap,JPYC,284940.0,0.12390000000000001,192737.0,0.1887,0x205995421c72dc223f36bbfad78b66eea72d2677,83.48%,(10x)
MATIC,USDC/DAI,SushiSwap,USDC,257259.0,0.0405,206453.0,0.0559,0x542ccc962097b184ca12a46030d967a735342cf8,50.01%,(20x)
MATIC,USDC/DAI,SushiSwap,DAI,310294.0,0.030899999999999997,211065.0,0.036000000000000004,0x542ccc962097b184ca12a46030d967a735342cf8,50.01%,(20x)
MATIC,WBTC/WETH,SushiSwap,WBTC,314415.0,0.0075,165150.0,0.0058,0x7da257e84f233c9d05959f923c797585549bb3cb,37.28%,(10x)
MATIC,WBTC/WETH,SushiSwap,WETH,209607.0,0.024399999999999998,166457.0,0.031,0x7da257e84f233c9d05959f923c797585549bb3cb,37.28%,(10x)
MATIC,WBTC/WETH,QuickSwap,WBTC,168358.0,0.0070999999999999995,113503.0,0.0062,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,30.52%,(10x)
MATIC,WBTC/WETH,QuickSwap,WETH,149176.0,0.039599999999999996,112805.0,0.056799999999999996,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,30.52%,(10x)
MATIC,IMX/WETH,QuickSwap,IMX,121488.0,0.3983,81725.0,0.7070000000000001,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,46.93%,(5x)
MATIC,IMX/WETH,QuickSwap,WETH,162440.0,0.0516,116694.0,0.09140000000000001,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,46.93%,(5x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,ETH2x-FLI-P,175665.0,0.0288,91426.0,0.054400000000000004,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,4.54%,(5x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,WETH,135360.0,0.0556,95482.0,0.0942,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,4.54%,(5x)
MATIC,MAI/USDT,QuickSwap,MAI,107444.0,0.0897,80925.0,0.1472,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,320.69%,(20x)
MATIC,MAI/USDT,QuickSwap,USDT,100227.0,0.0432,71245.0,0.0688,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,320.69%,(20x)
MATIC,WETH/gOHM,SushiSwap,WETH,162846.0,0.0077,77111.0,0.0103,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,61.50%,(5x)
MATIC,WETH/gOHM,SushiSwap,gOHM,177078.0,0.09970000000000001,65114.0,0.22920000000000001,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,61.50%,(5x)
