blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
MATIC,WETH/MVI,SushiSwap,WETH,102159.0,0.0843,51989.0,0.1295,-13.33%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,WETH/MVI,SushiSwap,MVI,105427.0,0.1193,55360.0,0.1661,-13.33%,(10x),0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0
MATIC,LINK/WETH,QuickSwap,LINK,46123.0,0.0687,33452.0,0.09300000000000001,-40.17%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,LINK/WETH,QuickSwap,WETH,79580.0,0.0858,42233.0,0.13699999999999998,-40.17%,(10x),0x0c7feaa175f62779be13cdd4fe878e55ee70179e
MATIC,WBTC/ibBTC,SushiSwap,WBTC,118575.0,0.0605,75481.0,0.1183,-236.65%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WBTC/ibBTC,SushiSwap,ibBTC,95631.0,0.1276,74056.0,0.196,-236.65%,(20x),0xba8d0e69773c2f5d385968e42050f23b24b35e36
MATIC,WETH/UNI,QuickSwap,WETH,66608.0,0.084,40253.0,0.139,-19.52%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,WETH/UNI,QuickSwap,UNI,60570.0,0.034,30474.0,0.057999999999999996,-19.52%,(10x),0xb361e254dae512a7bd37f72b926f625f4d39db56
MATIC,USDC/WETH,QuickSwap,USDC,62644.0,0.1294,28483.0,0.24539999999999998,47.41%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,USDC/WETH,QuickSwap,WETH,52962.0,0.0693,30089.0,0.1305,47.41%,(5x),0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328
MATIC,QI/WETH,QuickSwap,QI,87747.0,0.3055,30398.0,0.6583,-69.39%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,QI/WETH,QuickSwap,WETH,42104.0,0.0639,18631.0,0.114,-69.39%,(5x),0xb48e8c226facb7ade62ab0ca8588789aaa1428aa
MATIC,MATIC/WCRO,QuickSwap,MATIC,47966.0,0.16260000000000002,24661.0,0.1772,-206.21%,(5x),0xc753c8e920a6c35315da5d15e8cfcd5b014fd280
MATIC,MATIC/WCRO,QuickSwap,WCRO,36668.0,0.6784,22820.0,1.0506,-206.21%,(5x),0xc753c8e920a6c35315da5d15e8cfcd5b014fd280
MATIC,WETH/PNT,QuickSwap,WETH,75430.0,0.1144,40821.0,0.16829999999999998,-212.45%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,WETH/PNT,QuickSwap,PNT,7317.0,0.5654,5070.0,1.0089,-212.45%,(5x),0x1e987756305c6506a8687e6ceb85872c48ceaa3b
MATIC,AVAX/WETH,SushiSwap,AVAX,28030.0,0.33770000000000006,19507.0,0.606,-28.30%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,AVAX/WETH,SushiSwap,WETH,16925.0,0.030699999999999998,13056.0,0.0634,-28.30%,(10x),0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203
MATIC,WETH/DAI,QuickSwap,WETH,19795.0,0.0565,15015.0,0.0944,25.43%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,WETH/DAI,QuickSwap,DAI,23824.0,0.1782,13710.0,0.3063,25.43%,(5x),0x16aed35d0c1f5500b73063b10c0dad42b772ac23
MATIC,WETH/USDT,QuickSwap,WETH,22577.0,0.0761,13774.0,0.1315,34.85%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,WETH/USDT,QuickSwap,USDT,23747.0,0.1592,14348.0,0.2777,34.85%,(5x),0x2912a338df9877905e54c557e4d826f84365602e
MATIC,CRV/WETH,SushiSwap,CRV,26982.0,0.1084,11468.0,0.2225,81.42%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,CRV/WETH,SushiSwap,WETH,19839.0,0.0727,12325.0,0.1275,81.42%,(10x),0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb
MATIC,SUSHI/WETH,SushiSwap,SUSHI,17573.0,0.1474,9986.0,0.2788,202.58%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,SUSHI/WETH,SushiSwap,WETH,15971.0,0.051399999999999994,12124.0,0.0735,202.58%,(10x),0xb5846453b67d0b4b4ce655930cf6e4129f4416d7
MATIC,DATA/WETH,SushiSwap,DATA,31032.0,0.3676,16627.0,0.6191,-137.42%,(5x),0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a
MATIC,DATA/WETH,SushiSwap,WETH,33545.0,0.0895,21060.0,0.1518,-137.42%,(5x),0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a
MATIC,WETH/AAVE,QuickSwap,WETH,12514.0,0.0341,9101.0,0.0639,-23.09%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/AAVE,QuickSwap,AAVE,13648.0,0.1119,4912.0,0.2125,-23.09%,(10x),0xc6c866c2c69ff093e14746e6f9dbc7a22e0e6522
MATIC,WETH/IDLE,SushiSwap,WETH,10337.0,0.0728,6455.0,0.1332,-181.60%,(5x),0x44559353f8edb965294c1448333369ca84df6298
MATIC,WETH/IDLE,SushiSwap,IDLE,0.0,0.48090000000000005,0.0,0.9299,-181.60%,(5x),0x44559353f8edb965294c1448333369ca84df6298
ARB,SPELL/ETH,SushiSwap,SPELL,255712.0,0.1038,208421.0,0.21059999999999998,779.24%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,SPELL/ETH,SushiSwap,ETH,2083172.0,0.047400000000000005,853129.0,0.1,779.24%,(5x),0x35b44b303eacb71114aa62fe8dae6f9c5de0f680
ARB,WBTC/ETH,Swapr,WBTC,693374.0,0.11359999999999999,454604.0,0.16920000000000002,188.29%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,Swapr,ETH,842101.0,0.0717,521104.0,0.11359999999999999,188.29%,(10x),0xb8942a1c1bbb90272190269d42c2f1dff2fde3a4
ARB,WBTC/ETH,SushiSwap,WBTC,441544.0,0.0755,319969.0,0.1409,103.49%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,WBTC/ETH,SushiSwap,ETH,590615.0,0.0291,381203.0,0.064,103.49%,(10x),0x7532a8d8a12bdd871796a07ac90e510b1cc8f694
ARB,ETH/USDC,SushiSwap,ETH,1343363.0,0.0015,295445.0,0.0018,143.99%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/USDC,SushiSwap,USDC,407178.0,0.0966,271787.0,0.19079999999999997,143.99%,(5x),0xb0e7ad5053414fde098122b61fd34d816fd6d93f
ARB,ETH/MIM,SushiSwap,ETH,402916.0,0.0623,238879.0,0.1045,163.34%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/MIM,SushiSwap,MIM,370325.0,0.2208,231745.0,0.3982,163.34%,(5x),0xa6e69dd0c36f3b59539e2c7afd274ef91b5c70f9
ARB,ETH/USDC,Swapr,ETH,276004.0,0.0653,177396.0,0.1177,118.98%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDC,Swapr,USDC,225680.0,0.084,167925.0,0.1805,118.98%,(5x),0x82cde182702841dab46916738207123fe535909f
ARB,ETH/USDT,SushiSwap,ETH,229482.0,0.050199999999999995,149120.0,0.09630000000000001,161.03%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/USDT,SushiSwap,USDT,199047.0,0.1045,136283.0,0.2346,161.03%,(5x),0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839
ARB,ETH/IMX,SushiSwap,ETH,314268.0,0.0571,154647.0,0.096,465.77%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,SushiSwap,IMX,198654.0,0.041299999999999996,84850.0,0.052000000000000005,465.77%,(5x),0xb7e5e74b52b9ada1042594cfd8abbdee506cc6c5
ARB,ETH/IMX,Swapr,ETH,224795.0,0.043899999999999995,92329.0,0.0909,365.56%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/IMX,Swapr,IMX,100105.0,0.056100000000000004,63306.0,0.0834,365.56%,(5x),0xcc5c1540683aff992201d8922df44898e1cc9806
ARB,ETH/LINK,Swapr,ETH,139118.0,0.0501,85293.0,0.0949,141.07%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/LINK,Swapr,LINK,143199.0,0.1052,65349.0,0.2026,141.07%,(5x),0xc48a16493b97bf90545793cf89884ede71aac39a
ARB,ETH/DAI,Swapr,ETH,92302.0,0.047599999999999996,57175.0,0.1047,69.02%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,ETH/DAI,Swapr,DAI,103191.0,0.1137,71610.0,0.214,69.02%,(5x),0xe965129938867a125f91a67e1b6d34d022bda569
ARB,USDT/USDC,Swapr,USDT,83609.0,0.2109,45172.0,0.3947,62.27%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,USDT/USDC,Swapr,USDC,107101.0,0.1057,72569.0,0.2023,62.27%,(20x),0xd52c2e7feae13abbc9ac4861ef697f7210586696
ARB,ETH/SUSHI,SushiSwap,ETH,95411.0,0.0322,67372.0,0.059800000000000006,206.86%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/SUSHI,SushiSwap,SUSHI,72593.0,0.054000000000000006,30983.0,0.12,206.86%,(5x),0x092162807896509afe042b7f839ab30e1ca11670
ARB,ETH/SWPR,Swapr,ETH,68275.0,0.0556,51138.0,0.0874,419.20%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
ARB,ETH/SWPR,Swapr,SWPR,104144.0,0.0143,43809.0,0.023,419.20%,(5x),0x4062f4775bc001595838fbaae38908b250ee07cf
ARB,MKR/ETH,Swapr,MKR,99326.0,0.04190000000000001,56118.0,0.08,197.97%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
ARB,MKR/ETH,Swapr,ETH,83318.0,0.0564,51028.0,0.1001,197.97%,(10x),0x4fefa59353636c64c5950fd23c969cbaab5e7bba
AVAX,WETH.e/AVAX,TraderJoe,WETH.e,884957.0,0.0889,570677.0,0.1611,294.16%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,WETH.e/AVAX,TraderJoe,AVAX,703725.0,0.3223,447719.0,0.616,294.16%,(10x),0x17a57f77e31752ca1455ea7946c7df54fb4ea876
AVAX,USDC.e/AVAX,TraderJoe,USDC.e,701404.0,0.2113,441650.0,0.37439999999999996,443.45%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,USDC.e/AVAX,TraderJoe,AVAX,705397.0,0.3711,435450.0,0.6828,443.45%,(5x),0xc05227adce1a291752e90bc989f71c4c534d26d5
AVAX,MIM/AVAX,TraderJoe,MIM,833638.0,0.1761,346737.0,0.3492,86.99%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,MIM/AVAX,TraderJoe,AVAX,733576.0,0.2439,226849.0,0.4782,86.99%,(5x),0xd04b43a8e016ead5c95971e428bffe5a32cfad3c
AVAX,AVAX/USDT.e,TraderJoe,AVAX,381592.0,0.3835,215152.0,0.7118000000000001,472.35%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,AVAX/USDT.e,TraderJoe,USDT.e,329260.0,0.2641,228949.0,0.4604,472.35%,(5x),0x20beea9fab7e05b05f110eed0cb4f3b29b3ddfb4
AVAX,AVAX/IMX.a,PangolinV2,AVAX,391492.0,0.3373,226343.0,0.645,544.81%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,AVAX/IMX.a,PangolinV2,IMX.a,329579.0,0.4743,201158.0,0.882,544.81%,(5x),0xde0037afbe805c00d3cec67093a40882880779b7
AVAX,WBTC.e/AVAX,PangolinV2,WBTC.e,227004.0,0.162,155759.0,0.2811,305.97%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,WBTC.e/AVAX,PangolinV2,AVAX,226013.0,0.3619,142480.0,0.7459,305.97%,(10x),0x7140d22afc110741323ef29868c48b566a3295d4
AVAX,AVAX/SPELL,PangolinV2,AVAX,246834.0,0.33,93303.0,0.6552,283.07%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,AVAX/SPELL,PangolinV2,SPELL,163229.0,0.3189,115656.0,0.6451,283.07%,(5x),0x6ca300f7b764580e52889341e8941cca7cfca727
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,139902.0,0.18100000000000002,97479.0,0.32299999999999995,-29.65%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,130406.0,0.1593,96802.0,0.2816,-29.65%,(20x),0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,112389.0,0.1973,77690.0,0.3467,-1.37%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,101464.0,0.15839999999999999,77411.0,0.2973,-1.37%,(20x),0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,111496.0,0.23070000000000002,60764.0,0.4133,-12.92%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,83035.0,0.1888,60687.0,0.3357,-12.92%,(20x),0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e
AVAX,WETH.e/AVAX,PangolinV2,WETH.e,84815.0,0.0796,52817.0,0.1426,179.26%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,WETH.e/AVAX,PangolinV2,AVAX,65100.0,0.37060000000000004,43421.0,0.7,179.26%,(10x),0xc532a2885027677c4be61f710f7d41941dbad1b1
AVAX,AVAX/USDT.e,PangolinV2,AVAX,36395.0,0.3385,27312.0,0.6759999999999999,234.19%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,AVAX/USDT.e,PangolinV2,USDT.e,71711.0,0.2853,36562.0,0.5034000000000001,234.19%,(5x),0x734ee20bbad6d191432b34fbfd1493c16f065e9c
AVAX,AVAX/XAVA,TraderJoe,AVAX,22841.0,0.3873,16759.0,0.7759,345.72%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,AVAX/XAVA,TraderJoe,XAVA,17107.0,0.2122,16781.0,0.40020000000000006,345.72%,(5x),0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701
AVAX,JOE/AVAX,TraderJoe,JOE,23483.0,0.6347,13385.0,1.0851,60.50%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,JOE/AVAX,TraderJoe,AVAX,22648.0,0.276,12498.0,0.5289,60.50%,(5x),0x96c3186132955785f05ff10a7495bf096260af02
AVAX,AVAX/SPELL,TraderJoe,AVAX,22313.0,0.2259,5962.0,0.42119999999999996,145.19%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,AVAX/SPELL,TraderJoe,SPELL,24417.0,0.1967,10538.0,0.2781,145.19%,(5x),0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f
AVAX,WETH.e/AVAX,Pangolin,WETH.e,7142.0,0.0262,6469.0,0.059500000000000004,122.67%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,WETH.e/AVAX,Pangolin,AVAX,28267.0,0.0207,8688.0,0.0873,122.67%,(10x),0x632d450318f3347d388dc0aa4a0fea888c58fbec
AVAX,PNG/AVAX,Pangolin,PNG,8665.0,0.0254,3133.0,0.09910000000000001,-0.23%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,PNG/AVAX,Pangolin,AVAX,3381.0,0.023,3381.0,0.06309999999999999,-0.23%,(5x),0x310c66526c349784e975790094cbfbe8ae423fce
AVAX,YAK/AVAX,TraderJoe,YAK,4610.0,0.1576,2123.0,0.23370000000000002,-141.09%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,YAK/AVAX,TraderJoe,AVAX,11025.0,0.2464,2168.0,0.5549000000000001,-141.09%,(5x),0xfd6d8c0d5c43195649d5e94f5db068893b02b866
AVAX,AVAX/IMX.a,Pangolin,AVAX,7380.0,0.057,1794.0,0.1362,17.36%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/IMX.a,Pangolin,IMX.a,3944.0,0.0043,986.83,0.0146,17.36%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/USDT.e,Pangolin,AVAX,3838.0,0.009899999999999999,1187.0,0.0508,230.54%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
