blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,74256.0,0.1266,73392.0,0.1378,0xa00d47b4b304792eb07b09233467b690db847c91,-7.41%,(5x)
ETH,IMX/ETH,Uniswap,ETH,230577.0,0.0876,177813.0,0.13019999999999998,0xa00d47b4b304792eb07b09233467b690db847c91,-7.41%,(5x)
ETH,USDC/ETH,Uniswap,USDC,42041.0,0.21030000000000001,36216.0,0.3037,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-21.31%,(5x)
ETH,USDC/ETH,Uniswap,ETH,70150.0,0.0022,33519.0,0.0058,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,-21.31%,(5x)
ETH,USDC/USDT,Uniswap,USDC,208522.0,0.0007000000000000001,26048.0,0.0034000000000000002,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,-136.09%,(20x)
ETH,USDC/USDT,Uniswap,USDT,67569.0,0.09759999999999999,28018.0,0.16899999999999998,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,-136.09%,(20x)
ETH,DPI/ETH,Uniswap,DPI,28093.0,0.0062,22144.0,0.009899999999999999,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,22.54%,(10x)
ETH,DPI/ETH,Uniswap,ETH,173385.0,0.0004,36005.0,0.0026,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,22.54%,(10x)
ETH,WBTC/ETH,Uniswap,WBTC,33666.0,0.005600000000000001,25200.0,0.009399999999999999,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,4.60%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,35546.0,0.0060999999999999995,27663.0,0.0097,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,4.60%,(10x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,15742.0,0.0375,11143.0,0.0667,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,9.51%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,51565.0,0.0414,25761.0,0.1038,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,9.51%,(5x)
ETH,LINK/ETH,Uniswap,LINK,3467.0,0.0,0.09,0.0,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,13.71%,(5x)
ETH,LINK/ETH,Uniswap,ETH,87035.0,0.0002,10159.0,0.0017000000000000001,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,13.71%,(5x)
ETH,DAI/ETH,Uniswap,DAI,3215.0,0.04,3216.0,0.05,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,37.98%,(5x)
ETH,DAI/ETH,Uniswap,ETH,51066.0,0.0,2013.0,0.0005,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,37.98%,(5x)
ETH,UNI/ETH,Uniswap,UNI,3600.0,0.0008,1031.0,0.0036,0xd3d2e2692501a5c9ca623199d38826e513033a17,15.97%,(5x)
ETH,UNI/ETH,Uniswap,ETH,24870.0,0.0013,3812.0,0.010700000000000001,0xd3d2e2692501a5c9ca623199d38826e513033a17,15.97%,(5x)
ETH,YFI/ETH,Uniswap,YFI,10175.0,0.0001,908.5,0.0013,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,-23.58%,(5x)
ETH,YFI/ETH,Uniswap,ETH,8095.0,0.050499999999999996,2071.0,0.2488,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,-23.58%,(5x)
ETH,ETH/USDT,Uniswap,ETH,2041.0,0.0137,959.06,0.0368,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,42.40%,(5x)
ETH,ETH/USDT,Uniswap,USDT,10501.0,0.0001,1259.0,0.0015,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,42.40%,(5x)
ETH,COMP/ETH,Uniswap,COMP,566.42,0.04,567.5,0.05,0xcffdded873554f362ac02f8fb1f02e5ada10516f,28.98%,(5x)
ETH,COMP/ETH,Uniswap,ETH,35114.0,0.0,1468.0,0.0006,0xcffdded873554f362ac02f8fb1f02e5ada10516f,28.98%,(5x)
ETH,AAVE/ETH,Uniswap,AAVE,345.22,0.04,345.63,0.05,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,41.01%,(5x)
ETH,AAVE/ETH,Uniswap,ETH,103441.0,0.0,811.54,0.0001,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,41.01%,(5x)
ETH,ETH/CRV,Uniswap,ETH,3423.0,0.0,26.09,0.0001,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,54.16%,(5x)
ETH,ETH/CRV,Uniswap,CRV,5231.0,0.0,90.93,0.0002,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,54.16%,(5x)
ETH,MATIC/ETH,Uniswap,MATIC,8442.0,0.0,48.38,0.0001,0x819f3450da6f110ba6ea52195b3beafa246062de,29.88%,(5x)
ETH,MATIC/ETH,Uniswap,ETH,40818.0,0.0,20.95,0.0,0x819f3450da6f110ba6ea52195b3beafa246062de,29.88%,(5x)
ETH,CEL/ETH,Uniswap,CEL,3411.0,0.0,0.7,0.0,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,41.53%,(5x)
ETH,CEL/ETH,Uniswap,ETH,2701.0,0.0,2.87,0.0,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,41.53%,(5x)
ETH,SNX/ETH,Uniswap,SNX,1913.0,0.0,1.18,0.0001,0x43ae24960e5534731fc831386c07755a2dc33d47,41.19%,(5x)
ETH,SNX/ETH,Uniswap,ETH,49.09,0.0,2.08,0.0006,0x43ae24960e5534731fc831386c07755a2dc33d47,41.19%,(5x)
MATIC,MATIC/WETH,QuickSwap,MATIC,865521.0,0.0818,649393.0,0.1284,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,-30.84%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,1084457.0,0.0403,728323.0,0.0638,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,-30.84%,(10x)
MATIC,MATIC/USDC,QuickSwap,MATIC,564237.0,0.0747,312243.0,0.12240000000000001,0xe74189ce423345967ef5a646316ece52bb2fbfc9,19.85%,(5x)
MATIC,MATIC/USDC,QuickSwap,USDC,592987.0,0.0632,441323.0,0.0833,0xe74189ce423345967ef5a646316ece52bb2fbfc9,19.85%,(5x)
MATIC,USDC/USDT,QuickSwap,USDC,317171.0,0.0155,297908.0,0.0155,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,-57.55%,(20x)
MATIC,USDC/USDT,QuickSwap,USDT,352837.0,0.0815,257473.0,0.1251,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,-57.55%,(20x)
MATIC,MATIC/WETH,SushiSwap,MATIC,316577.0,0.0407,270581.0,0.0649,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,-0.70%,(10x)
MATIC,MATIC/WETH,SushiSwap,WETH,436524.0,0.030299999999999997,263304.0,0.0527,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,-0.70%,(10x)
MATIC,WETH/cxETH,QuickSwap,WETH,448145.0,0.044800000000000006,280914.0,0.0819,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,-311.07%,(20x)
MATIC,WETH/cxETH,QuickSwap,cxETH,369858.0,0.1413,213262.0,0.2662,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,-311.07%,(20x)
MATIC,USDC/JPYC,QuickSwap,USDC,271929.0,0.0116,270924.0,0.0102,0x205995421c72dc223f36bbfad78b66eea72d2677,34.11%,(10x)
MATIC,USDC/JPYC,QuickSwap,JPYC,291313.0,0.1011,218391.0,0.1629,0x205995421c72dc223f36bbfad78b66eea72d2677,34.11%,(10x)
MATIC,MATIC/USDT,QuickSwap,MATIC,333438.0,0.0688,236607.0,0.1174,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,9.07%,(5x)
MATIC,MATIC/USDT,QuickSwap,USDT,309778.0,0.10060000000000001,217089.0,0.1653,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,9.07%,(5x)
MATIC,WBTC/WETH,SushiSwap,WBTC,311242.0,0.0105,215101.0,0.0068000000000000005,0x7da257e84f233c9d05959f923c797585549bb3cb,-8.03%,(10x)
MATIC,WBTC/WETH,SushiSwap,WETH,262033.0,0.026000000000000002,219524.0,0.0304,0x7da257e84f233c9d05959f923c797585549bb3cb,-8.03%,(10x)
MATIC,DAI/MAI,QuickSwap,DAI,297342.0,0.011699999999999999,258057.0,0.014499999999999999,0x6d59c06a7f96a508310a76da84db397819e29c62,-145.31%,(20x)
MATIC,DAI/MAI,QuickSwap,MAI,232270.0,0.1051,159257.0,0.15990000000000001,0x6d59c06a7f96a508310a76da84db397819e29c62,-145.31%,(20x)
MATIC,USDC/DAI,SushiSwap,USDC,243820.0,0.0501,195396.0,0.071,0x542ccc962097b184ca12a46030d967a735342cf8,-29.78%,(20x)
MATIC,USDC/DAI,SushiSwap,DAI,356890.0,0.02,199926.0,0.0301,0x542ccc962097b184ca12a46030d967a735342cf8,-29.78%,(20x)
MATIC,WBTC/WETH,QuickSwap,WBTC,211801.0,0.0074,120494.0,0.0072,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,-17.67%,(10x)
MATIC,WBTC/WETH,QuickSwap,WETH,197451.0,0.0349,122653.0,0.052300000000000006,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,-17.67%,(10x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,ETH2x-FLI-P,197214.0,0.020499999999999997,104828.0,0.0412,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,-12.36%,(5x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,WETH,188306.0,0.0499,112455.0,0.08470000000000001,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,-12.36%,(5x)
MATIC,IMX/WETH,QuickSwap,IMX,102843.0,0.2641,53679.0,0.5385,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,-92.24%,(5x)
MATIC,IMX/WETH,QuickSwap,WETH,226765.0,0.04190000000000001,112808.0,0.0785,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,-92.24%,(5x)
MATIC,WETH/gOHM,SushiSwap,WETH,107078.0,0.0102,84028.0,0.013999999999999999,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,-10.45%,(5x)
MATIC,WETH/gOHM,SushiSwap,gOHM,144866.0,0.0429,63500.0,0.1233,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,-10.45%,(5x)
MATIC,cxADA/cxETH,QuickSwap,cxADA,123041.0,0.312,70901.0,0.6645,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,-410.95%,(10x)
MATIC,cxADA/cxETH,QuickSwap,cxETH,103012.0,0.1282,64597.0,0.2487,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,-410.95%,(10x)
MATIC,MAI/USDT,QuickSwap,MAI,108439.0,0.1097,62576.0,0.153,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,-235.50%,(20x)
MATIC,MAI/USDT,QuickSwap,USDT,81690.0,0.099,62244.0,0.1199,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,-235.50%,(20x)
MATIC,USDC/USDT,SushiSwap,USDC,61038.0,0.0947,49289.0,0.1007,0x9b2f10eae09fad574b3f76b977c06634a4ec3a46,-205.24%,(20x)
MATIC,USDC/USDT,SushiSwap,USDT,66261.0,0.1444,49172.0,0.1991,0x9b2f10eae09fad574b3f76b977c06634a4ec3a46,-205.24%,(20x)
MATIC,USDC/WETH,SushiSwap,USDC,65992.0,0.057699999999999994,46028.0,0.09480000000000001,0xbb7ccc9c0f72fb91dee7053c652e961117db4368,35.73%,(5x)
MATIC,USDC/WETH,SushiSwap,WETH,76381.0,0.0547,47422.0,0.08800000000000001,0xbb7ccc9c0f72fb91dee7053c652e961117db4368,35.73%,(5x)
MATIC,WETH/MVI,SushiSwap,WETH,64817.0,0.048600000000000004,39735.0,0.0915,0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0,-17.98%,(10x)
MATIC,WETH/MVI,SushiSwap,MVI,66890.0,0.013300000000000001,32887.0,0.0339,0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0,-17.98%,(10x)
MATIC,cxDOGE/cxETH,QuickSwap,cxDOGE,32716.0,0.6777,24249.0,1.1411,0x63489c42530234b8f5d1124d2e671129be32b3b5,-288.83%,(5x)
MATIC,cxDOGE/cxETH,QuickSwap,cxETH,66871.0,0.1691,41861.0,0.303,0x63489c42530234b8f5d1124d2e671129be32b3b5,-288.83%,(5x)
MATIC,USDC/WETH,QuickSwap,USDC,22048.0,0.0603,17676.0,0.08529999999999999,0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328,-0.07%,(5x)
MATIC,USDC/WETH,QuickSwap,WETH,31827.0,0.0582,19023.0,0.0906,0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328,-0.07%,(5x)
MATIC,WETH/DPI,QuickSwap,WETH,39642.0,0.005,17819.0,0.0055000000000000005,0xd83a3ddc19a651f79970291d71b41be5509e7c66,37.69%,(10x)
MATIC,WETH/DPI,QuickSwap,DPI,85724.0,0.0018,18096.0,0.0019,0xd83a3ddc19a651f79970291d71b41be5509e7c66,37.69%,(10x)
MATIC,LINK/WETH,QuickSwap,LINK,16142.0,0.022099999999999998,11212.0,0.0387,0x0c7feaa175f62779be13cdd4fe878e55ee70179e,16.37%,(10x)
MATIC,LINK/WETH,QuickSwap,WETH,25315.0,0.045899999999999996,17147.0,0.08039999999999999,0x0c7feaa175f62779be13cdd4fe878e55ee70179e,16.37%,(10x)
MATIC,WBTC/pBTC,QuickSwap,WBTC,39190.0,0.0182,13113.0,0.0347,0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb,6.70%,(20x)
MATIC,WBTC/pBTC,QuickSwap,pBTC,13911.0,0.0079,12800.0,0.0074,0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb,6.70%,(20x)
MATIC,MATIC/WCRO,QuickSwap,MATIC,16097.0,0.0526,12136.0,0.09539999999999998,0xc753c8e920a6c35315da5d15e8cfcd5b014fd280,-58.83%,(5x)
MATIC,MATIC/WCRO,QuickSwap,WCRO,16967.0,0.1702,12683.0,0.2807,0xc753c8e920a6c35315da5d15e8cfcd5b014fd280,-58.83%,(5x)
MATIC,WETH/USDT,QuickSwap,WETH,20498.0,0.0483,11417.0,0.0973,0x2912a338df9877905e54c557e4d826f84365602e,-39.43%,(5x)
MATIC,WETH/USDT,QuickSwap,USDT,14748.0,0.15439999999999998,10003.0,0.248,0x2912a338df9877905e54c557e4d826f84365602e,-39.43%,(5x)
MATIC,MATIC/WETH,QuickSwap,MATIC,17743.0,0.0567,12685.0,0.0913,0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920,-27.93%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,13601.0,0.0558,8490.0,0.09449999999999999,0x2383b93cfa6ddd9a7b35ddffd8d527e7ab80b920,-27.93%,(10x)
MATIC,WETH/UNI,QuickSwap,WETH,18386.0,0.0302,10652.0,0.0637,0xb361e254dae512a7bd37f72b926f625f4d39db56,6.38%,(10x)
MATIC,WETH/UNI,QuickSwap,UNI,17255.0,0.0016,6581.0,0.005,0xb361e254dae512a7bd37f72b926f625f4d39db56,6.38%,(10x)
MATIC,WETH/DAI,QuickSwap,WETH,11217.0,0.0349,6552.0,0.07200000000000001,0x16aed35d0c1f5500b73063b10c0dad42b772ac23,-8.34%,(5x)
MATIC,WETH/DAI,QuickSwap,DAI,13749.0,0.0965,8490.0,0.1574,0x16aed35d0c1f5500b73063b10c0dad42b772ac23,-8.34%,(5x)
MATIC,CRV/WETH,SushiSwap,CRV,14594.0,0.0253,6218.0,0.0382,0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb,74.93%,(10x)
MATIC,CRV/WETH,SushiSwap,WETH,15489.0,0.0363,8118.0,0.059699999999999996,0x9039b60eee1adbd2697a0ffb558f879c0b5d87bb,74.93%,(10x)
MATIC,AVAX/WETH,SushiSwap,AVAX,15392.0,0.039599999999999996,6180.0,0.08070000000000001,0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203,-2.72%,(10x)
MATIC,AVAX/WETH,SushiSwap,WETH,14392.0,0.0262,7374.0,0.0564,0xc2eb7fc0c27b20400e9923a1f4066d8d4a9cd203,-2.72%,(10x)
MATIC,DATA/WETH,SushiSwap,DATA,11346.0,0.0176,9808.0,0.0176,0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a,-9.87%,(5x)
MATIC,DATA/WETH,SushiSwap,WETH,17651.0,0.0305,11460.0,0.0462,0xb343cc2378dcff9a6f81b4eee3d8ecdc88560f6a,-9.87%,(5x)
MATIC,WETH/SX,SushiSwap,WETH,11561.0,0.0043,5245.0,0.011899999999999999,0x34310ce0a22a7e6142c66b5334ce3c91d3892313,0.74%,(5x)
MATIC,WETH/SX,SushiSwap,SX,24913.0,0.0005,5551.0,0.003,0x34310ce0a22a7e6142c66b5334ce3c91d3892313,0.74%,(5x)
MATIC,SUSHI/WETH,SushiSwap,SUSHI,5042.0,0.0181,2757.0,0.0137,0xb5846453b67d0b4b4ce655930cf6e4129f4416d7,183.97%,(10x)
MATIC,SUSHI/WETH,SushiSwap,WETH,7899.0,0.0068000000000000005,2746.0,0.0037,0xb5846453b67d0b4b4ce655930cf6e4129f4416d7,183.97%,(10x)
