blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
ETH,IMX/ETH,Uniswap,IMX,88091.0,0.0079,58553.0,0.008,0xa00d47b4b304792eb07b09233467b690db847c91,699.72%,(5x)
ETH,IMX/ETH,Uniswap,ETH,202897.0,0.0788,125849.0,0.1265,0xa00d47b4b304792eb07b09233467b690db847c91,699.72%,(5x)
ETH,USDC/USDT,Uniswap,USDC,210173.0,0.0021,54035.0,0.0033,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,90.64%,(20x)
ETH,USDC/USDT,Uniswap,USDT,68372.0,0.12689999999999999,46727.0,0.2384,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,90.64%,(20x)
ETH,USDC/ETH,Uniswap,USDC,64788.0,0.0583,35854.0,0.1319,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10.98%,(5x)
ETH,USDC/ETH,Uniswap,ETH,59792.0,0.0022,27846.0,0.0058,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10.98%,(5x)
ETH,WBTC/ETH,Uniswap,WBTC,27894.0,0.005600000000000001,20877.0,0.009399999999999999,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,18.25%,(10x)
ETH,WBTC/ETH,Uniswap,ETH,53165.0,0.0019,22980.0,0.0054,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,18.25%,(10x)
ETH,DPI/ETH,Uniswap,DPI,23019.0,0.006,18142.0,0.0085,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,18.57%,(10x)
ETH,DPI/ETH,Uniswap,ETH,144073.0,0.0006,29916.0,0.0025,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,18.57%,(10x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH2x-FLI,15720.0,0.0375,11115.0,0.0667,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,-15.40%,(5x)
ETH,ETH2x-FLI/ETH,Uniswap,ETH,59800.0,0.0724,21304.0,0.1059,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,-15.40%,(5x)
ETH,LINK/ETH,Uniswap,LINK,2753.0,0.0014000000000000002,0.07,0.005,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,26.54%,(5x)
ETH,LINK/ETH,Uniswap,ETH,72321.0,0.0002,8441.0,0.002,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,26.54%,(5x)
ETH,DAI/ETH,Uniswap,DAI,9958.0,0.001,3214.0,0.004,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,30.62%,(5x)
ETH,DAI/ETH,Uniswap,ETH,80772.0,0.0,1673.0,0.0003,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,30.62%,(5x)
ETH,UNI/ETH,Uniswap,UNI,3368.0,0.0008,964.68,0.0036,0xd3d2e2692501a5c9ca623199d38826e513033a17,10.65%,(5x)
ETH,UNI/ETH,Uniswap,ETH,20665.0,0.0013,3167.0,0.010700000000000001,0xd3d2e2692501a5c9ca623199d38826e513033a17,10.65%,(5x)
ETH,YFI/ETH,Uniswap,YFI,10174.0,0.0003,908.45,0.0025,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,52.02%,(5x)
ETH,YFI/ETH,Uniswap,ETH,6714.0,0.0484,1705.0,0.0722,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,52.02%,(5x)
ETH,COMP/ETH,Uniswap,COMP,565.58,0.04,566.46,0.05,0xcffdded873554f362ac02f8fb1f02e5ada10516f,3.04%,(5x)
ETH,COMP/ETH,Uniswap,ETH,30596.0,0.0,1220.0,0.0006,0xcffdded873554f362ac02f8fb1f02e5ada10516f,3.04%,(5x)
ETH,ETH/USDT,Uniswap,ETH,1695.0,0.0137,795.86,0.0368,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,20.13%,(5x)
ETH,ETH/USDT,Uniswap,USDT,11541.0,0.0054,1257.0,0.06280000000000001,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,20.13%,(5x)
ETH,AAVE/ETH,Uniswap,AAVE,344.71,0.04,344.99,0.05,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,30.87%,(5x)
ETH,AAVE/ETH,Uniswap,ETH,85954.0,0.0,674.35,0.0001,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,30.87%,(5x)
ETH,ETH/CRV,Uniswap,ETH,2844.0,0.0,21.68,0.0001,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,78.01%,(5x)
ETH,ETH/CRV,Uniswap,CRV,4474.0,0.0004,77.77,0.0027,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,78.01%,(5x)
ETH,MATIC/ETH,Uniswap,MATIC,7711.0,0.0,42.44,0.0001,0x819f3450da6f110ba6ea52195b3beafa246062de,19.31%,(5x)
ETH,MATIC/ETH,Uniswap,ETH,33918.0,0.0,17.41,0.0,0x819f3450da6f110ba6ea52195b3beafa246062de,19.31%,(5x)
ETH,CEL/ETH,Uniswap,CEL,3411.0,0.0006,0.7,0.0034000000000000002,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,36.75%,(5x)
ETH,CEL/ETH,Uniswap,ETH,4109.0,0.06509999999999999,2.38,0.0815,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,36.75%,(5x)
ETH,SNX/ETH,Uniswap,SNX,1323.0,0.0,0.81,0.0001,0x43ae24960e5534731fc831386c07755a2dc33d47,37.29%,(5x)
ETH,SNX/ETH,Uniswap,ETH,40.79,0.0,1.73,0.0001,0x43ae24960e5534731fc831386c07755a2dc33d47,37.29%,(5x)
MATIC,MATIC/WETH,QuickSwap,MATIC,639925.0,0.07519999999999999,367663.0,0.1346,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,17.55%,(10x)
MATIC,MATIC/WETH,QuickSwap,WETH,613482.0,0.0431,432043.0,0.0667,0x1714f3d4c4654bd5afd0ff2590d23b053e0bea81,17.55%,(10x)
MATIC,MATIC/USDC,QuickSwap,MATIC,367522.0,0.11230000000000001,204781.0,0.1678,0xe74189ce423345967ef5a646316ece52bb2fbfc9,46.09%,(5x)
MATIC,MATIC/USDC,QuickSwap,USDC,740997.0,0.052000000000000005,273797.0,0.0635,0xe74189ce423345967ef5a646316ece52bb2fbfc9,46.09%,(5x)
MATIC,USDC/JPYC,QuickSwap,USDC,654840.0,0.0121,246161.0,0.019,0x205995421c72dc223f36bbfad78b66eea72d2677,15.04%,(10x)
MATIC,USDC/JPYC,QuickSwap,JPYC,300373.0,0.1201,231395.0,0.1796,0x205995421c72dc223f36bbfad78b66eea72d2677,15.04%,(10x)
MATIC,MATIC/WETH,SushiSwap,MATIC,442120.0,0.0384,225246.0,0.0739,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,-6.46%,(10x)
MATIC,MATIC/WETH,SushiSwap,WETH,333165.0,0.0473,218410.0,0.0669,0xcb8f6c44c85f4a55f243df1d1f339a52a452aca5,-6.46%,(10x)
MATIC,MATIC/USDT,QuickSwap,MATIC,324874.0,0.0758,182563.0,0.1409,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,25.97%,(5x)
MATIC,MATIC/USDT,QuickSwap,USDT,332750.0,0.078,210349.0,0.1444,0x14a49b53b62f7037814d4f5cab8c92f185d045b0,25.97%,(5x)
MATIC,WETH/cxETH,QuickSwap,WETH,314207.0,0.08109999999999999,223172.0,0.1133,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,-159.63%,(20x)
MATIC,WETH/cxETH,QuickSwap,cxETH,272492.0,0.19690000000000002,169162.0,0.3521,0x33df8a72f92fb77b43f787cac7a56697f2ee54ab,-159.63%,(20x)
MATIC,USDC/USDT,QuickSwap,USDC,485818.0,0.023,208728.0,0.013600000000000001,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,-55.40%,(20x)
MATIC,USDC/USDT,QuickSwap,USDT,282743.0,0.122,178796.0,0.1503,0x3e115a3af5a58c73571586468b0f5d08bfe9dab1,-55.40%,(20x)
MATIC,DAI/MAI,QuickSwap,DAI,497029.0,0.0269,232836.0,0.0181,0x6d59c06a7f96a508310a76da84db397819e29c62,-81.17%,(20x)
MATIC,DAI/MAI,QuickSwap,MAI,226827.0,0.1517,129418.0,0.19690000000000002,0x6d59c06a7f96a508310a76da84db397819e29c62,-81.17%,(20x)
MATIC,WBTC/WETH,SushiSwap,WBTC,263580.0,0.0048,139170.0,0.0073,0x7da257e84f233c9d05959f923c797585549bb3cb,-7.35%,(10x)
MATIC,WBTC/WETH,SushiSwap,WETH,182121.0,0.0245,134640.0,0.0374,0x7da257e84f233c9d05959f923c797585549bb3cb,-7.35%,(10x)
MATIC,USDC/DAI,SushiSwap,USDC,323530.0,0.09029999999999999,124908.0,0.0962,0x542ccc962097b184ca12a46030d967a735342cf8,-79.59%,(20x)
MATIC,USDC/DAI,SushiSwap,DAI,273480.0,0.0537,131634.0,0.0441,0x542ccc962097b184ca12a46030d967a735342cf8,-79.59%,(20x)
MATIC,IMX/WETH,QuickSwap,IMX,142946.0,0.6004999999999999,104693.0,0.8497,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,-151.76%,(5x)
MATIC,IMX/WETH,QuickSwap,WETH,180356.0,0.1143,127660.0,0.11720000000000001,0x8ce3bf56767dd87e87487f3fae63e557b821ea32,-151.76%,(5x)
MATIC,WBTC/WETH,QuickSwap,WBTC,193182.0,0.0046,91959.0,0.0067,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,-6.43%,(10x)
MATIC,WBTC/WETH,QuickSwap,WETH,135221.0,0.041299999999999996,95088.0,0.0645,0x8f7f8a534f6a7d57fbda855cf3588eb1edc4508b,-6.43%,(10x)
MATIC,MAI/USDT,QuickSwap,MAI,160369.0,0.1553,83246.0,0.2398,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,-168.64%,(20x)
MATIC,MAI/USDT,QuickSwap,USDT,108473.0,0.0545,73674.0,0.095,0xc3a4c0677b033bf6e9a4e22f930f1d60c5cd2c86,-168.64%,(20x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,ETH2x-FLI-P,91110.0,0.0382,58792.0,0.0712,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,-7.65%,(5x)
MATIC,ETH2x-FLI-P/WETH,SushiSwap,WETH,116392.0,0.058899999999999994,83462.0,0.0992,0xff2b9ada14f0e8002f8389497b86bfeca63e8f58,-7.65%,(5x)
MATIC,cxADA/cxETH,QuickSwap,cxADA,82691.0,0.6363,61985.0,1.0443,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,13.77%,(10x)
MATIC,cxADA/cxETH,QuickSwap,cxETH,107366.0,0.2457,64434.0,0.4167,0x2bb779ce585a19a202ccc6e583968431b3f15ea8,13.77%,(10x)
MATIC,WETH/gOHM,SushiSwap,WETH,154004.0,0.0101,58634.0,0.0206,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,-92.20%,(5x)
MATIC,WETH/gOHM,SushiSwap,gOHM,70810.0,0.28800000000000003,41655.0,0.5097,0x3df6b9fddb088d0b367acf32f2975b6613de87a9,-92.20%,(5x)
MATIC,USDC/WETH,SushiSwap,USDC,77781.0,0.0425,48028.0,0.0825,0xbb7ccc9c0f72fb91dee7053c652e961117db4368,10.25%,(5x)
MATIC,USDC/WETH,SushiSwap,WETH,75244.0,0.048,40789.0,0.0862,0xbb7ccc9c0f72fb91dee7053c652e961117db4368,10.25%,(5x)
MATIC,USDC/USDT,SushiSwap,USDC,48263.0,0.052000000000000005,38324.0,0.0708,0x9b2f10eae09fad574b3f76b977c06634a4ec3a46,-160.90%,(20x)
MATIC,USDC/USDT,SushiSwap,USDT,52715.0,0.1153,38167.0,0.17129999999999998,0x9b2f10eae09fad574b3f76b977c06634a4ec3a46,-160.90%,(20x)
MATIC,WETH/MVI,SushiSwap,WETH,65619.0,0.0587,30643.0,0.1008,0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0,-12.55%,(10x)
MATIC,WETH/MVI,SushiSwap,MVI,65026.0,0.0463,27267.0,0.0978,0xa13c38e12b1d516634dcfeb80abe620aedfcf0d0,-12.55%,(10x)
MATIC,USDC/WETH,QuickSwap,USDC,31822.0,0.0444,25405.0,0.0616,0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328,27.79%,(5x)
MATIC,USDC/WETH,QuickSwap,WETH,30321.0,0.0788,24237.0,0.10460000000000001,0xc380e7fa325e1708e9e6ef4d9bed2cd806fcb328,27.79%,(5x)
MATIC,cxDOGE/cxETH,QuickSwap,cxDOGE,25278.0,0.8558,19291.0,1.3383,0x63489c42530234b8f5d1124d2e671129be32b3b5,-56.02%,(5x)
MATIC,cxDOGE/cxETH,QuickSwap,cxETH,44172.0,0.258,27040.0,0.44659999999999994,0x63489c42530234b8f5d1124d2e671129be32b3b5,-56.02%,(5x)
MATIC,WBTC/pBTC,QuickSwap,WBTC,31333.0,0.050199999999999995,22242.0,0.0753,0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb,-64.11%,(20x)
MATIC,WBTC/pBTC,QuickSwap,pBTC,25383.0,0.0040999999999999995,11449.0,0.011399999999999999,0xe1ad5d74f3fede7ec63fec63d4bafe9afbf09edb,-64.11%,(20x)
MATIC,LINK/WETH,QuickSwap,LINK,17921.0,0.0225,11165.0,0.041100000000000005,0x0c7feaa175f62779be13cdd4fe878e55ee70179e,-21.82%,(10x)
MATIC,LINK/WETH,QuickSwap,WETH,23555.0,0.0431,16830.0,0.08380000000000001,0x0c7feaa175f62779be13cdd4fe878e55ee70179e,-21.82%,(10x)
MATIC,WETH/DPI,QuickSwap,WETH,35808.0,0.0127,10319.0,0.0256,0xd83a3ddc19a651f79970291d71b41be5509e7c66,16.27%,(10x)
MATIC,WETH/DPI,QuickSwap,DPI,77187.0,0.0006,10107.0,0.0029,0xd83a3ddc19a651f79970291d71b41be5509e7c66,16.27%,(10x)
MATIC,WETH/USDT,QuickSwap,WETH,13428.0,0.061900000000000004,9646.0,0.0983,0x2912a338df9877905e54c557e4d826f84365602e,-15.09%,(5x)
MATIC,WETH/USDT,QuickSwap,USDT,21831.0,0.09910000000000001,10230.0,0.1866,0x2912a338df9877905e54c557e4d826f84365602e,-15.09%,(5x)
MATIC,MATIC/WCRO,QuickSwap,MATIC,10663.0,0.057,8318.0,0.0801,0xc753c8e920a6c35315da5d15e8cfcd5b014fd280,51.51%,(5x)
MATIC,MATIC/WCRO,QuickSwap,WCRO,12318.0,0.0691,8838.0,0.11939999999999999,0xc753c8e920a6c35315da5d15e8cfcd5b014fd280,51.51%,(5x)
